run burst level fpga energy timestamp finetime
6089.0 956527 l3 SL 473.0 80005815.0 234.0
6089.0 956527 l3 SL 602.0 80006050.0 42.0
6089.0 956527 l3 SL 403.0 80006267.0 170.0
6089.0 956527 l3 SL 433.0 80006364.0 106.0
6089.0 956527 l3 SL 1164.0 80006366.0 106.0
6089.0 956527 l3 SL 565.0 80006366.0 170.0
6089.0 956527 l3 SL 632.0 80006518.0 42.0
6089.0 956527 l3 SL 757.0 80006578.0 42.0
6089.0 956527 l3 SL 566.0 80006578.0 106.0
6089.0 956527 l3 SL 536.0 80006618.0 170.0
6089.0 956527 l3 SL 804.0 80006646.0 106.0
6089.0 956527 l3 SL 415.0 80006699.0 170.0
6089.0 956527 l3 SL 546.0 80006830.0 234.0
6089.0 956527 l3 SL 539.0 80006878.0 42.0
6089.0 956527 l3 SL 1499.0 80006879.0 106.0
6089.0 956527 l3 SL 666.0 80006879.0 170.0
6089.0 956527 l3 SL 651.0 80007156.0 42.0
6089.0 956527 l3 SL 470.0 80007168.0 106.0
6089.0 956527 l3 SL 609.0 80007298.0 170.0
6089.0 956527 l3 SL 386.0 80007298.0 234.0
6089.0 956527 l3 SL 830.0 80007403.0 42.0
6089.0 956527 l3 SL 659.0 80007444.0 234.0
6089.0 956527 l3 SL 785.0 80007669.0 42.0
6089.0 956527 l3 SL 564.0 80007670.0 234.0
6089.0 956527 l3 SL 469.0 80007758.0 106.0
6089.0 956523 l3 SL 837.0 80000195.0 148.0
6089.0 956523 l3 SL 503.0 80000919.0 212.0
6089.0 956523 l3 SL 374.0 80001148.0 20.0
6089.0 956523 l3 SL 437.0 80001390.0 84.0
6089.0 956523 l3 SL 582.0 80001549.0 20.0
6089.0 956523 l3 SL 437.0 80001847.0 20.0
6089.0 956523 l3 SL 803.0 80002215.0 20.0
6089.0 956523 l3 SL 616.0 80002414.0 20.0
6089.0 956523 l3 SL 361.0 80002414.0 84.0
6089.0 956523 l3 SL 702.0 80002442.0 20.0
6089.0 956523 l3 SL 374.0 80002556.0 20.0
6089.0 956523 l3 SL 618.0 80002606.0 20.0
6089.0 956523 l3 SL 701.0 80002871.0 84.0
6089.0 956523 l3 SL 455.0 80003232.0 20.0
6089.0 956523 l3 SL 517.0 80003601.0 84.0
6089.0 956523 l3 SL 411.0 80003709.0 84.0
6089.0 956523 l3 SL 409.0 80003899.0 84.0
6089.0 956523 l3 SL 1079.0 80004200.0 212.0
6089.0 956523 l3 SL 606.0 80004634.0 84.0
6089.0 956523 l3 SL 438.0 80005169.0 212.0
6089.0 956523 l3 SL 794.0 80005547.0 20.0
6089.0 956523 l3 SL 701.0 80006083.0 20.0
6089.0 956523 l3 SL 764.0 80006927.0 84.0
6089.0 956523 l3 SL 670.0 80007234.0 20.0
6089.0 956523 l3 SL 513.0 80007397.0 84.0
6089.0 956523 l3 SL 374.0 80007656.0 20.0
6089.0 956523 l3 SL 469.0 80007729.0 84.0
6089.0 956523 l3 SL 475.0 80007858.0 148.0
6089.0 956523 l3 SL 423.0 80007858.0 212.0
6089.0 956511 l3 SL 435.0 80000252.0 170.0
6089.0 956511 l3 SL 580.0 80000291.0 170.0
6089.0 956511 l3 SL 455.0 80000717.0 106.0
6089.0 956511 l3 SL 622.0 80001048.0 42.0
6089.0 956511 l3 SL 377.0 80001224.0 234.0
6089.0 956511 l3 SL 634.0 80001450.0 106.0
6089.0 956511 l3 SL 593.0 80001508.0 234.0
6089.0 956511 l3 SL 438.0 80001526.0 106.0
6089.0 956511 l3 SL 492.0 80001645.0 106.0
6089.0 956511 l3 SL 674.0 80001713.0 170.0
6089.0 956511 l3 SL 527.0 80001733.0 42.0
6089.0 956511 l3 SL 491.0 80001867.0 234.0
6089.0 956511 l3 SL 904.0 80002156.0 42.0
6089.0 956511 l3 SL 516.0 80002780.0 42.0
6089.0 956511 l3 SL 662.0 80003486.0 106.0
6089.0 956511 l3 SL 950.0 80004066.0 234.0
6089.0 956511 l3 SL 673.0 80004662.0 170.0
6089.0 956511 l3 SL 466.0 80005085.0 170.0
6089.0 956511 l3 SL 408.0 80005489.0 170.0
6089.0 956511 l3 SL 437.0 80005667.0 234.0
6089.0 956511 l3 SL 431.0 80005668.0 42.0
6089.0 956511 l3 SL 858.0 80005875.0 42.0
6089.0 956511 l3 SL 558.0 80005875.0 106.0
6089.0 956511 l3 SL 573.0 80006022.0 234.0
6089.0 956511 l3 SL 757.0 80006083.0 234.0
6089.0 956511 l3 SL 515.0 80006128.0 234.0
6089.0 956511 l3 SL 758.0 80006178.0 170.0
6089.0 956511 l3 SL 451.0 80006262.0 170.0
6089.0 956511 l3 SL 359.0 80006265.0 42.0
6089.0 956511 l3 SL 508.0 80006336.0 234.0
6089.0 956511 l3 SL 388.0 80006479.0 170.0
6089.0 956511 l3 SL 488.0 80006493.0 106.0
6089.0 956511 l3 SL 611.0 80006551.0 106.0
6089.0 956511 l3 SL 977.0 80006717.0 42.0
6089.0 956511 l3 SL 729.0 80006761.0 234.0
6089.0 956511 l3 SL 404.0 80006918.0 106.0
6089.0 956511 l3 SL 522.0 80007412.0 170.0
6089.0 956511 l3 SL 686.0 80007711.0 42.0
6089.0 956511 l3 SL 459.0 80007748.0 170.0
6089.0 956511 l3 SL 556.0 80007841.0 170.0
6089.0 956511 l3 SL 603.0 80007878.0 170.0
6089.0 956511 l3 SL 797.0 80007898.0 234.0
6089.0 956511 l3 SL 518.0 80007905.0 42.0
6089.0 956515 l3 SL 443.0 80000097.0 244.0
6089.0 956515 l3 SL 3145.0 80000408.0 244.0
6089.0 956515 l3 SL 450.0 80000413.0 116.0
6089.0 956515 l3 SL 405.0 80000532.0 244.0
6089.0 956515 l3 SL 440.0 80000540.0 244.0
6089.0 956515 l3 SL 396.0 80000541.0 52.0
6089.0 956515 l3 SL 455.0 80000562.0 244.0
6089.0 956515 l3 SL 562.0 80000871.0 116.0
6089.0 956515 l3 SL 744.0 80000920.0 52.0
6089.0 956515 l3 SL 432.0 80000920.0 116.0
6089.0 956515 l3 SL 401.0 80000924.0 116.0
6089.0 956515 l3 SL 588.0 80001228.0 52.0
6089.0 956515 l3 SL 444.0 80001335.0 52.0
6089.0 956515 l3 SL 7078.0 80001337.0 244.0
6089.0 956515 l3 SL 583.0 80001673.0 116.0
6089.0 956515 l3 SL 488.0 80001791.0 180.0
6089.0 956515 l3 SL 412.0 80001791.0 244.0
6089.0 956515 l3 SL 6309.0 80001889.0 180.0
6089.0 956515 l3 SL 6291.0 80001889.0 244.0
6089.0 956515 l3 SL 3145.0 80001989.0 244.0
6089.0 956515 l3 SL 363.0 80002304.0 116.0
6089.0 956515 l3 SL 3537.0 80002374.0 244.0
6089.0 956515 l3 SL 421.0 80002409.0 180.0
6089.0 956515 l3 SL 577.0 80002851.0 180.0
6089.0 956515 l3 SL 382.0 80003174.0 116.0
6089.0 956515 l3 SL 3231.0 80003260.0 180.0
6089.0 956515 l3 SL 3157.0 80003260.0 244.0
6089.0 956515 l3 SL 405.0 80003277.0 180.0
6089.0 956515 l3 SL 688.0 80003456.0 244.0
6089.0 956515 l3 SL 404.0 80003737.0 52.0
6089.0 956515 l3 SL 3839.0 80003869.0 244.0
6089.0 956515 l3 SL 446.0 80004107.0 116.0
6089.0 956515 l3 SL 642.0 80004112.0 244.0
6089.0 956515 l3 SL 3151.0 80004364.0 180.0
6089.0 956515 l3 SL 3145.0 80004364.0 244.0
6089.0 956515 l3 SL 754.0 80004415.0 52.0
6089.0 956515 l3 SL 753.0 80004415.0 116.0
6089.0 956515 l3 SL 508.0 80004416.0 52.0
6089.0 956515 l3 SL 891.0 80004433.0 52.0
6089.0 956515 l3 SL 485.0 80004433.0 180.0
6089.0 956515 l3 SL 3205.0 80004672.0 244.0
6089.0 956515 l3 SL 406.0 80004862.0 116.0
6089.0 956515 l3 SL 564.0 80005589.0 52.0
6089.0 956515 l3 SL 708.0 80005590.0 180.0
6089.0 956515 l3 SL 683.0 80005590.0 244.0
6089.0 956515 l3 SL 482.0 80005783.0 244.0
6089.0 956515 l3 SL 3224.0 80005847.0 180.0
6089.0 956515 l3 SL 3145.0 80005847.0 244.0
6089.0 956515 l3 SL 3583.0 80005952.0 180.0
6089.0 956515 l3 SL 3554.0 80005952.0 244.0
6089.0 956515 l3 SL 979.0 80005961.0 52.0
6089.0 956515 l3 SL 6772.0 80005981.0 244.0
6089.0 956515 l3 SL 461.0 80006017.0 180.0
6089.0 956515 l3 SL 781.0 80006073.0 244.0
6089.0 956515 l3 SL 3150.0 80006095.0 180.0
6089.0 956515 l3 SL 3143.0 80006095.0 244.0
6089.0 956515 l3 SL 3382.0 80006160.0 244.0
6089.0 956515 l3 SL 526.0 80006172.0 116.0
6089.0 956515 l3 SL 360.0 80006206.0 244.0
6089.0 956515 l3 SL 446.0 80006677.0 244.0
6089.0 956515 l3 SL 663.0 80006773.0 52.0
6089.0 956515 l3 SL 644.0 80007029.0 244.0
6089.0 956515 l3 SL 1118.0 80007526.0 244.0
6089.0 956515 l3 SL 453.0 80007624.0 52.0
6089.0 956515 l3 SL 536.0 80007660.0 244.0
6089.0 956515 l3 SL 486.0 80007792.0 244.0
6089.0 956515 l3 SL 601.0 80007795.0 244.0
6089.0 956515 l3 SL 585.0 80007848.0 116.0
