 run burst level fpga channel peak over_thr peak_space peak_time a b c d e timestamp
200 6235.0 41446 l1 PP2 1.0 200.0 1.0 1.0 0.0 0.0 9.0 13.0 9.0 2.0 80007432.0
201 6235.0 41446 l1 PP2 1.0 201.0 1.0 1.0 1.0 0.0 0.0 3.0 7.0 6.0 80007458.0
202 6235.0 41446 l1 PP2 1.0 202.0 1.0 1.0 0.0 0.0 3.0 7.0 6.0 4.0 80007459.0
203 6235.0 41446 l1 PP2 1.0 203.0 1.0 1.0 0.0 0.0 0.0 2.0 23.0 44.0 80007510.0
205 6235.0 41446 l1 PP2 1.0 205.0 1.0 1.0 0.0 0.0 21.0 42.0 36.0 17.0 80007512.0
208 6235.0 41446 l1 PP2 1.0 208.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 6.0 80007781.0
209 6235.0 41446 l1 PP2 1.0 209.0 1.0 1.0 1.0 0.0 3.0 6.0 6.0 3.0 80007782.0
210 6235.0 41446 l1 PP2 1.0 210.0 1.0 1.0 0.0 0.0 0.0 0.0 28.0 62.0 80007785.0
211 6235.0 41446 l1 PP2 1.0 211.0 1.0 1.0 1.0 0.0 0.0 31.0 65.0 58.0 80007786.0
212 6235.0 41446 l1 PP2 1.0 212.0 1.0 1.0 0.0 0.0 31.0 65.0 58.0 29.0 80007787.0
213 6235.0 41446 l1 PP2 1.0 213.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 17.0 80007804.0
214 6235.0 41446 l1 PP2 1.0 214.0 1.0 1.0 0.0 0.0 0.0 6.0 17.0 19.0 80007805.0
216 6235.0 41446 l1 PP2 1.0 216.0 1.0 1.0 0.0 0.0 11.0 13.0 7.0 17.0 80007807.0
217 6235.0 41446 l1 PP2 1.0 217.0 1.0 1.0 0.0 0.0 2.0 0.0 6.0 33.0 80007808.0
218 6235.0 41446 l1 PP2 1.0 218.0 1.0 1.0 0.0 0.0 0.0 4.0 31.0 32.0 80007809.0
220 6235.0 41446 l1 PP2 1.0 220.0 1.0 1.0 1.0 0.0 0.0 5.0 12.0 11.0 80007852.0
221 6235.0 41446 l1 PP2 1.0 221.0 1.0 1.0 0.0 0.0 6.0 13.0 12.0 5.0 80007853.0
222 6235.0 41446 l1 PP2 2.0 0.0 1.0 1.0 0.0 0.0 0.0 4.0 23.0 30.0 80000118.0
224 6235.0 41446 l1 PP2 2.0 2.0 1.0 1.0 0.0 0.0 19.0 26.0 16.0 4.0 80000120.0
226 6235.0 41446 l1 PP2 2.0 4.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 15.0 80000420.0
227 6235.0 41446 l1 PP2 2.0 5.0 1.0 1.0 1.0 0.0 0.0 6.0 15.0 14.0 80000421.0
228 6235.0 41446 l1 PP2 2.0 6.0 1.0 1.0 0.0 0.0 6.0 15.0 14.0 8.0 80000422.0
230 6235.0 41446 l1 PP2 2.0 8.0 1.0 1.0 0.0 0.0 0.0 1.0 10.0 27.0 80000751.0
233 6235.0 41446 l1 PP2 2.0 11.0 1.0 1.0 0.0 0.0 17.0 20.0 9.0 0.0 80000754.0
236 6235.0 41446 l1 PP2 2.0 14.0 1.0 1.0 0.0 0.0 0.0 0.0 11.0 77.0 80001012.0
237 6235.0 41446 l1 PP2 2.0 15.0 1.0 1.0 0.0 0.0 0.0 11.0 77.0 126.0 80001013.0
239 6235.0 41446 l1 PP2 2.0 17.0 1.0 1.0 0.0 0.0 66.0 115.0 90.0 38.0 80001015.0
240 6235.0 41446 l1 PP2 2.0 18.0 1.0 1.0 0.0 0.0 0.0 4.0 19.0 23.0 80001069.0
242 6235.0 41446 l1 PP2 2.0 20.0 1.0 1.0 0.0 0.0 15.0 19.0 10.0 0.0 80001071.0
243 6235.0 41446 l1 PP2 2.0 21.0 1.0 1.0 0.0 0.0 0.0 0.0 7.0 10.0 80001250.0
245 6235.0 41446 l1 PP2 2.0 23.0 1.0 1.0 0.0 0.0 8.0 11.0 8.0 4.0 80001252.0
246 6235.0 41446 l1 PP2 2.0 24.0 1.0 1.0 0.0 0.0 0.0 0.0 12.0 38.0 80001412.0
249 6235.0 41446 l1 PP2 2.0 27.0 1.0 1.0 0.0 0.0 26.0 36.0 21.0 2.0 80001415.0
250 6235.0 41446 l1 PP2 2.0 28.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 18.0 80001426.0
251 6235.0 41446 l1 PP2 2.0 29.0 1.0 1.0 0.0 0.0 0.0 7.0 19.0 20.0 80001427.0
253 6235.0 41446 l1 PP2 2.0 31.0 1.0 1.0 0.0 0.0 0.0 0.0 13.0 34.0 80001914.0
255 6235.0 41446 l1 PP2 2.0 33.0 1.0 1.0 1.0 0.0 13.0 34.0 34.0 20.0 80001916.0
256 6235.0 41446 l1 PP2 2.0 34.0 1.0 1.0 0.0 0.0 21.0 21.0 7.0 0.0 80001917.0
257 6235.0 41446 l1 PP2 2.0 35.0 1.0 1.0 0.0 0.0 0.0 0.0 16.0 66.0 80001961.0
258 6235.0 41446 l1 PP2 2.0 36.0 1.0 1.0 0.0 0.0 0.0 16.0 66.0 87.0 80001962.0
260 6235.0 41446 l1 PP2 2.0 38.0 1.0 1.0 0.0 0.0 50.0 71.0 44.0 9.0 80001964.0
263 6235.0 41446 l1 PP2 2.0 41.0 1.0 1.0 0.0 0.0 0.0 0.0 11.0 19.0 80002158.0
265 6235.0 41446 l1 PP2 2.0 43.0 1.0 1.0 0.0 0.0 11.0 19.0 15.0 8.0 80002160.0
268 6235.0 41446 l1 PP2 2.0 46.0 1.0 1.0 0.0 0.0 18.0 43.0 42.0 23.0 80002198.0
269 6235.0 41446 l1 PP2 2.0 47.0 1.0 1.0 0.0 0.0 0.0 2.0 7.0 15.0 80002240.0
271 6235.0 41446 l1 PP2 2.0 49.0 1.0 1.0 1.0 0.0 5.0 13.0 13.0 6.0 80002242.0
274 6235.0 41446 l1 PP2 2.0 52.0 1.0 1.0 0.0 0.0 2.0 2.0 6.0 20.0 80002474.0
275 6235.0 41446 l1 PP2 2.0 53.0 1.0 1.0 0.0 0.0 0.0 4.0 18.0 19.0 80002475.0
277 6235.0 41446 l1 PP2 2.0 55.0 1.0 1.0 0.0 0.0 14.0 15.0 8.0 1.0 80002477.0
278 6235.0 41446 l1 PP2 2.0 56.0 1.0 1.0 1.0 0.0 0.0 3.0 9.0 9.0 80002574.0
279 6235.0 41446 l1 PP2 2.0 57.0 1.0 1.0 1.0 0.0 4.0 10.0 10.0 6.0 80002575.0
280 6235.0 41446 l1 PP2 2.0 58.0 1.0 1.0 1.0 0.0 0.0 3.0 15.0 13.0 80002578.0
281 6235.0 41446 l1 PP2 2.0 59.0 1.0 1.0 0.0 0.0 7.0 19.0 17.0 7.0 80002579.0
282 6235.0 41446 l1 PP2 2.0 60.0 1.0 1.0 0.0 0.0 1.0 1.0 7.0 14.0 80002672.0
283 6235.0 41446 l1 PP2 2.0 61.0 1.0 1.0 1.0 0.0 0.0 6.0 13.0 13.0 80002673.0
284 6235.0 41446 l1 PP2 2.0 62.0 1.0 1.0 1.0 0.0 6.0 13.0 13.0 8.0 80002674.0
285 6235.0 41446 l1 PP2 2.0 63.0 1.0 1.0 0.0 0.0 0.0 2.0 18.0 34.0 80002805.0
287 6235.0 41446 l1 PP2 2.0 65.0 1.0 1.0 0.0 0.0 16.0 32.0 28.0 14.0 80002807.0
291 6235.0 41446 l1 PP2 2.0 69.0 1.0 1.0 0.0 0.0 5.0 8.0 7.0 4.0 80003158.0
292 6235.0 41446 l1 PP2 2.0 70.0 1.0 1.0 0.0 0.0 0.0 0.0 8.0 19.0 80003164.0
294 6235.0 41446 l1 PP2 2.0 72.0 1.0 1.0 1.0 0.0 8.0 19.0 19.0 12.0 80003166.0
295 6235.0 41446 l1 PP2 2.0 73.0 1.0 1.0 0.0 0.0 0.0 1.0 7.0 10.0 80003245.0
297 6235.0 41446 l1 PP2 2.0 75.0 1.0 1.0 0.0 0.0 6.0 9.0 8.0 4.0 80003247.0
299 6235.0 41446 l1 PP2 2.0 77.0 1.0 1.0 0.0 0.0 0.0 2.0 19.0 38.0 80003710.0
301 6235.0 41446 l1 PP2 2.0 79.0 1.0 1.0 0.0 0.0 17.0 36.0 32.0 17.0 80003712.0
304 6235.0 41446 l1 PP2 2.0 82.0 1.0 1.0 0.0 0.0 0.0 2.0 8.0 15.0 80004440.0
306 6235.0 41446 l1 PP2 2.0 84.0 1.0 1.0 0.0 0.0 6.0 13.0 12.0 6.0 80004442.0
307 6235.0 41446 l1 PP2 2.0 85.0 1.0 1.0 1.0 0.0 0.0 2.0 6.0 4.0 80004484.0
308 6235.0 41446 l1 PP2 2.0 86.0 1.0 1.0 0.0 0.0 0.0 2.0 7.0 9.0 80004602.0
311 6235.0 41446 l1 PP2 2.0 89.0 1.0 1.0 0.0 0.0 4.0 11.0 10.0 6.0 80004613.0
312 6235.0 41446 l1 PP2 2.0 90.0 1.0 1.0 0.0 0.0 0.0 2.0 12.0 19.0 80004910.0
314 6235.0 41446 l1 PP2 2.0 92.0 1.0 1.0 0.0 0.0 10.0 17.0 16.0 8.0 80004912.0
315 6235.0 41446 l1 PP2 2.0 93.0 1.0 1.0 1.0 0.0 0.0 3.0 9.0 9.0 80005017.0
316 6235.0 41446 l1 PP2 2.0 94.0 1.0 1.0 1.0 0.0 4.0 10.0 10.0 7.0 80005018.0
317 6235.0 41446 l1 PP2 2.0 95.0 1.0 1.0 0.0 0.0 0.0 0.0 8.0 35.0 80005061.0
318 6235.0 41446 l1 PP2 2.0 96.0 1.0 1.0 0.0 0.0 0.0 8.0 35.0 46.0 80005062.0
320 6235.0 41446 l1 PP2 2.0 98.0 1.0 1.0 0.0 0.0 27.0 38.0 23.0 5.0 80005064.0
321 6235.0 41446 l1 PP2 2.0 99.0 1.0 1.0 0.0 0.0 0.0 3.0 14.0 19.0 80005174.0
323 6235.0 41446 l1 PP2 2.0 101.0 1.0 1.0 0.0 0.0 11.0 16.0 10.0 2.0 80005176.0
324 6235.0 41446 l1 PP2 2.0 102.0 1.0 1.0 0.0 0.0 0.0 1.0 13.0 67.0 80005438.0
327 6235.0 41446 l1 PP2 2.0 105.0 1.0 1.0 0.0 0.0 54.0 91.0 67.0 25.0 80005441.0
329 6235.0 41446 l1 PP2 2.0 107.0 1.0 1.0 0.0 0.0 0.0 2.0 27.0 69.0 80006350.0
332 6235.0 41446 l1 PP2 2.0 110.0 1.0 1.0 0.0 0.0 42.0 46.0 16.0 0.0 80006353.0
333 6235.0 41446 l1 PP2 2.0 111.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 8.0 80006443.0
335 6235.0 41446 l1 PP2 2.0 113.0 1.0 1.0 0.0 0.0 0.0 3.0 11.0 16.0 80006491.0
337 6235.0 41446 l1 PP2 2.0 115.0 1.0 1.0 0.0 0.0 8.0 13.0 10.0 3.0 80006493.0
338 6235.0 41446 l1 PP2 2.0 116.0 1.0 1.0 1.0 0.0 0.0 3.0 7.0 7.0 80006660.0
339 6235.0 41446 l1 PP2 2.0 117.0 1.0 1.0 1.0 0.0 3.0 7.0 7.0 5.0 80006661.0
341 6235.0 41446 l1 PP2 2.0 119.0 1.0 1.0 1.0 0.0 5.0 8.0 8.0 4.0 80006855.0
342 6235.0 41446 l1 PP2 2.0 120.0 1.0 1.0 0.0 0.0 0.0 1.0 13.0 35.0 80007274.0
344 6235.0 41446 l1 PP2 2.0 122.0 1.0 1.0 1.0 0.0 12.0 34.0 34.0 18.0 80007276.0
345 6235.0 41446 l1 PP2 2.0 123.0 1.0 1.0 0.0 0.0 22.0 22.0 6.0 0.0 80007277.0
346 6235.0 41446 l1 PP2 2.0 124.0 1.0 1.0 0.0 0.0 0.0 1.0 10.0 18.0 80007367.0
348 6235.0 41446 l1 PP2 2.0 126.0 1.0 1.0 0.0 0.0 9.0 17.0 15.0 8.0 80007369.0
352 6235.0 41446 l1 PP2 2.0 130.0 1.0 1.0 0.0 0.0 0.0 0.0 11.0 21.0 80007510.0
354 6235.0 41446 l1 PP2 2.0 132.0 1.0 1.0 0.0 0.0 11.0 21.0 20.0 10.0 80007512.0
355 6235.0 41446 l1 PP2 2.0 133.0 1.0 1.0 0.0 0.0 0.0 0.0 12.0 28.0 80007785.0
356 6235.0 41446 l1 PP2 2.0 134.0 1.0 1.0 1.0 0.0 0.0 12.0 28.0 28.0 80007786.0
357 6235.0 41446 l1 PP2 2.0 135.0 1.0 1.0 1.0 0.0 12.0 28.0 28.0 15.0 80007787.0
