 run burst level fpga channel peak over_thr peak_space peak_time a b c d e timestamp
76 6235.0 41446 l1 PP2 0.0 76.0 1.0 1.0 0.0 0.0 6.0 12.0 10.0 0.0 80005363.0
81 6235.0 41446 l1 PP2 0.0 81.0 1.0 1.0 0.0 0.0 0.0 0.0 8.0 13.0 80005727.0
83 6235.0 41446 l1 PP2 0.0 83.0 1.0 1.0 0.0 0.0 8.0 13.0 9.0 3.0 80005729.0
87 6235.0 41446 l1 PP2 0.0 87.0 1.0 1.0 0.0 0.0 0.0 3.0 33.0 71.0 80006442.0
89 6235.0 41446 l1 PP2 0.0 89.0 1.0 1.0 0.0 0.0 30.0 68.0 64.0 34.0 80006444.0
90 6235.0 41446 l1 PP2 0.0 90.0 1.0 1.0 0.0 0.0 3.0 3.0 14.0 89.0 80006597.0
91 6235.0 41446 l1 PP2 0.0 91.0 1.0 1.0 0.0 0.0 0.0 11.0 86.0 150.0 80006598.0
93 6235.0 41446 l1 PP2 0.0 93.0 1.0 1.0 0.0 0.0 75.0 139.0 113.0 50.0 80006600.0
96 6235.0 41446 l1 PP2 0.0 96.0 1.0 1.0 0.0 0.0 7.0 16.0 15.0 8.0 80006736.0
102 6235.0 41446 l1 PP2 0.0 102.0 1.0 1.0 0.0 0.0 5.0 10.0 8.0 3.0 80007034.0
103 6235.0 41446 l1 PP2 0.0 103.0 1.0 1.0 1.0 0.0 0.0 2.0 6.0 6.0 80007220.0
104 6235.0 41446 l1 PP2 0.0 104.0 1.0 1.0 1.0 0.0 3.0 7.0 7.0 5.0 80007221.0
108 6235.0 41446 l1 PP2 0.0 108.0 1.0 1.0 0.0 0.0 0.0 2.0 7.0 9.0 80007560.0
110 6235.0 41446 l1 PP2 0.0 110.0 1.0 1.0 1.0 0.0 0.0 5.0 8.0 6.0 80007666.0
111 6235.0 41446 l1 PP2 0.0 111.0 1.0 1.0 0.0 0.0 5.0 8.0 6.0 2.0 80007667.0
112 6235.0 41446 l1 PP2 0.0 112.0 1.0 1.0 1.0 0.0 0.0 3.0 8.0 8.0 80007809.0
113 6235.0 41446 l1 PP2 0.0 113.0 1.0 1.0 1.0 0.0 3.0 8.0 8.0 4.0 80007810.0
114 6235.0 41446 l1 PP2 0.0 114.0 1.0 1.0 0.0 0.0 0.0 4.0 35.0 76.0 80007830.0
116 6235.0 41446 l1 PP2 0.0 116.0 1.0 1.0 0.0 0.0 31.0 72.0 69.0 36.0 80007832.0
120 6235.0 41446 l1 PP2 1.0 3.0 1.0 1.0 0.0 0.0 2.0 7.0 6.0 2.0 80000345.0
121 6235.0 41446 l1 PP2 1.0 4.0 1.0 1.0 0.0 0.0 0.0 0.0 17.0 97.0 80000386.0
122 6235.0 41446 l1 PP2 1.0 5.0 1.0 1.0 0.0 0.0 0.0 17.0 97.0 146.0 80000387.0
124 6235.0 41446 l1 PP2 1.0 7.0 1.0 1.0 0.0 0.0 80.0 129.0 94.0 34.0 80000389.0
125 6235.0 41446 l1 PP2 1.0 8.0 1.0 1.0 0.0 0.0 1.0 1.0 18.0 58.0 80000731.0
126 6235.0 41446 l1 PP2 1.0 9.0 1.0 1.0 0.0 0.0 0.0 17.0 57.0 67.0 80000732.0
128 6235.0 41446 l1 PP2 1.0 11.0 1.0 1.0 0.0 0.0 40.0 50.0 25.0 0.0 80000734.0
129 6235.0 41446 l1 PP2 1.0 12.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 28.0 80001068.0
130 6235.0 41446 l1 PP2 1.0 13.0 1.0 1.0 0.0 0.0 0.0 7.0 29.0 34.0 80001069.0
132 6235.0 41446 l1 PP2 1.0 15.0 1.0 1.0 0.0 0.0 22.0 27.0 15.0 0.0 80001071.0
135 6235.0 41446 l1 PP2 1.0 18.0 1.0 1.0 0.0 0.0 7.0 15.0 14.0 6.0 80001570.0
136 6235.0 41446 l1 PP2 1.0 19.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 8.0 80002014.0
138 6235.0 41446 l1 PP2 1.0 21.0 1.0 1.0 0.0 0.0 1.0 1.0 59.0 282.0 80002113.0
139 6235.0 41446 l1 PP2 1.0 22.0 1.0 1.0 0.0 0.0 0.0 58.0 281.0 407.0 80002114.0
141 6235.0 41446 l1 PP2 1.0 24.0 1.0 1.0 0.0 0.0 223.0 349.0 244.0 77.0 80002116.0
143 6235.0 41446 l1 PP2 1.0 26.0 1.0 1.0 0.0 0.0 0.0 4.0 11.0 12.0 80002676.0
145 6235.0 41446 l1 PP2 1.0 28.0 1.0 1.0 1.0 0.0 0.0 3.0 10.0 10.0 80002802.0
146 6235.0 41446 l1 PP2 1.0 29.0 1.0 1.0 1.0 0.0 4.0 11.0 11.0 7.0 80002803.0
147 6235.0 41446 l1 PP2 1.0 30.0 1.0 1.0 0.0 0.0 0.0 2.0 7.0 8.0 80002913.0
150 6235.0 41446 l1 PP2 1.0 33.0 1.0 1.0 1.0 0.0 0.0 4.0 7.0 5.0 80003246.0
151 6235.0 41446 l1 PP2 1.0 34.0 1.0 1.0 0.0 0.0 0.0 0.0 10.0 32.0 80003281.0
152 6235.0 41446 l1 PP2 1.0 35.0 1.0 1.0 0.0 0.0 0.0 10.0 32.0 35.0 80003282.0
154 6235.0 41446 l1 PP2 1.0 37.0 1.0 1.0 0.0 0.0 22.0 25.0 10.0 0.0 80003284.0
155 6235.0 41446 l1 PP2 1.0 38.0 1.0 1.0 0.0 0.0 0.0 5.0 12.0 13.0 80004090.0
157 6235.0 41446 l1 PP2 1.0 40.0 1.0 1.0 0.0 0.0 0.0 6.0 41.0 65.0 80004096.0
159 6235.0 41446 l1 PP2 1.0 42.0 1.0 1.0 0.0 0.0 35.0 59.0 44.0 15.0 80004098.0
160 6235.0 41446 l1 PP2 1.0 43.0 1.0 1.0 0.0 0.0 0.0 0.0 50.0 298.0 80004179.0
161 6235.0 41446 l1 PP2 1.0 44.0 1.0 1.0 0.0 0.0 0.0 50.0 298.0 462.0 80004180.0
163 6235.0 41446 l1 PP2 1.0 46.0 1.0 1.0 0.0 0.0 248.0 412.0 307.0 117.0 80004182.0
164 6235.0 41446 l1 PP2 1.0 47.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 9.0 80004237.0
166 6235.0 41446 l1 PP2 1.0 49.0 1.0 1.0 0.0 0.0 6.0 9.0 7.0 3.0 80004239.0
169 6235.0 41446 l1 PP2 1.0 52.0 1.0 1.0 0.0 0.0 4.0 8.0 6.0 2.0 80004298.0
170 6235.0 41446 l1 PP2 1.0 53.0 1.0 1.0 0.0 0.0 0.0 2.0 7.0 8.0 80004307.0
172 6235.0 41446 l1 PP2 1.0 55.0 1.0 1.0 1.0 0.0 5.0 6.0 6.0 5.0 80004309.0
176 6235.0 41446 l1 PP2 1.0 59.0 1.0 1.0 0.0 0.0 33.0 78.0 77.0 43.0 80004426.0
177 6235.0 41446 l1 PP2 1.0 60.0 1.0 1.0 0.0 0.0 45.0 44.0 10.0 0.0 80004427.0
180 6235.0 41446 l1 PP2 1.0 63.0 1.0 1.0 0.0 0.0 0.0 1.0 7.0 11.0 80004893.0
182 6235.0 41446 l1 PP2 1.0 65.0 1.0 1.0 0.0 0.0 6.0 10.0 8.0 2.0 80004895.0
183 6235.0 41446 l1 PP2 1.0 66.0 1.0 1.0 0.0 0.0 0.0 3.0 10.0 14.0 80004994.0
185 6235.0 41446 l1 PP2 1.0 68.0 1.0 1.0 0.0 0.0 7.0 11.0 8.0 2.0 80004996.0
186 6235.0 41446 l1 PP2 1.0 69.0 1.0 1.0 0.0 0.0 0.0 3.0 10.0 11.0 80005062.0
188 6235.0 41446 l1 PP2 1.0 71.0 1.0 1.0 1.0 0.0 0.0 5.0 7.0 4.0 80005357.0
191 6235.0 41446 l1 PP2 1.0 74.0 1.0 1.0 0.0 0.0 0.0 2.0 11.0 20.0 80005954.0
193 6235.0 41446 l1 PP2 1.0 76.0 1.0 1.0 0.0 0.0 9.0 18.0 17.0 9.0 80005956.0
194 6235.0 41446 l1 PP2 1.0 77.0 1.0 1.0 0.0 0.0 0.0 0.0 14.0 33.0 80006442.0
196 6235.0 41446 l1 PP2 1.0 79.0 1.0 1.0 0.0 0.0 14.0 33.0 31.0 16.0 80006444.0
197 6235.0 41446 l1 PP2 1.0 80.0 1.0 1.0 0.0 0.0 0.0 0.0 11.0 22.0 80006598.0
198 6235.0 41446 l1 PP2 1.0 81.0 1.0 1.0 1.0 0.0 0.0 12.0 23.0 20.0 80006599.0
199 6235.0 41446 l1 PP2 1.0 82.0 1.0 1.0 0.0 0.0 12.0 23.0 20.0 10.0 80006600.0
200 6235.0 41446 l1 PP2 1.0 83.0 1.0 1.0 0.0 0.0 0.0 1.0 14.0 25.0 80006659.0
202 6235.0 41446 l1 PP2 1.0 85.0 1.0 1.0 0.0 0.0 13.0 24.0 22.0 11.0 80006661.0
203 6235.0 41446 l1 PP2 1.0 86.0 1.0 1.0 0.0 0.0 0.0 1.0 7.0 11.0 80007032.0
205 6235.0 41446 l1 PP2 1.0 88.0 1.0 1.0 0.0 0.0 6.0 10.0 8.0 3.0 80007034.0
207 6235.0 41446 l1 PP2 1.0 90.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 3.0 80007217.0
208 6235.0 41446 l1 PP2 1.0 91.0 1.0 1.0 0.0 0.0 0.0 3.0 11.0 16.0 80007430.0
210 6235.0 41446 l1 PP2 1.0 93.0 1.0 1.0 0.0 0.0 8.0 13.0 9.0 3.0 80007432.0
211 6235.0 41446 l1 PP2 1.0 94.0 1.0 1.0 0.0 0.0 0.0 3.0 6.0 7.0 80007560.0
215 6235.0 41446 l1 PP2 1.0 98.0 1.0 1.0 0.0 0.0 5.0 11.0 10.0 5.0 80007787.0
216 6235.0 41446 l1 PP2 1.0 99.0 1.0 1.0 1.0 0.0 0.0 2.0 6.0 5.0 80007831.0
217 6235.0 41446 l1 PP2 2.0 0.0 1.0 1.0 0.0 0.0 0.0 4.0 14.0 18.0 80000118.0
219 6235.0 41446 l1 PP2 2.0 2.0 1.0 1.0 0.0 0.0 10.0 14.0 8.0 2.0 80000120.0
223 6235.0 41446 l1 PP2 2.0 6.0 1.0 1.0 0.0 0.0 6.0 9.0 6.0 1.0 80000277.0
224 6235.0 41446 l1 PP2 2.0 7.0 1.0 1.0 0.0 0.0 0.0 2.0 7.0 8.0 80000314.0
228 6235.0 41446 l1 PP2 2.0 11.0 1.0 1.0 0.0 0.0 0.0 2.0 8.0 11.0 80000732.0
230 6235.0 41446 l1 PP2 2.0 13.0 1.0 1.0 0.0 0.0 6.0 9.0 6.0 1.0 80000734.0
231 6235.0 41446 l1 PP2 2.0 14.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 4.0 80000815.0
232 6235.0 41446 l1 PP2 2.0 15.0 1.0 1.0 0.0 0.0 0.0 2.0 8.0 10.0 80001069.0
235 6235.0 41446 l1 PP2 2.0 18.0 1.0 1.0 0.0 0.0 4.0 10.0 9.0 7.0 80001570.0
237 6235.0 41446 l1 PP2 2.0 20.0 1.0 1.0 0.0 0.0 0.0 3.0 8.0 12.0 80002112.0
242 6235.0 41446 l1 PP2 2.0 25.0 1.0 1.0 1.0 0.0 0.0 4.0 7.0 7.0 80002440.0
243 6235.0 41446 l1 PP2 2.0 26.0 1.0 1.0 1.0 0.0 6.0 9.0 9.0 6.0 80002441.0
244 6235.0 41446 l1 PP2 2.0 27.0 1.0 1.0 1.0 0.0 0.0 4.0 9.0 7.0 80002578.0
245 6235.0 41446 l1 PP2 2.0 28.0 1.0 1.0 0.0 0.0 4.0 9.0 7.0 4.0 80002579.0
250 6235.0 41446 l1 PP2 2.0 33.0 1.0 1.0 0.0 0.0 9.0 12.0 7.0 1.0 80002804.0
251 6235.0 41446 l1 PP2 2.0 34.0 1.0 1.0 0.0 0.0 0.0 1.0 10.0 24.0 80002939.0
254 6235.0 41446 l1 PP2 2.0 37.0 1.0 1.0 0.0 0.0 14.0 16.0 6.0 0.0 80002942.0
255 6235.0 41446 l1 PP2 2.0 38.0 1.0 1.0 0.0 0.0 1.0 1.0 16.0 51.0 80003281.0
256 6235.0 41446 l1 PP2 2.0 39.0 1.0 1.0 0.0 0.0 0.0 15.0 50.0 57.0 80003282.0
258 6235.0 41446 l1 PP2 2.0 41.0 1.0 1.0 0.0 0.0 35.0 42.0 21.0 0.0 80003284.0
259 6235.0 41446 l1 PP2 2.0 42.0 1.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 80003617.0
260 6235.0 41446 l1 PP2 2.0 43.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 3.0 80003618.0
261 6235.0 41446 l1 PP2 2.0 44.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 9.0 80004082.0
263 6235.0 41446 l1 PP2 2.0 46.0 1.0 1.0 0.0 0.0 5.0 8.0 6.0 2.0 80004084.0
265 6235.0 41446 l1 PP2 2.0 48.0 1.0 1.0 1.0 0.0 0.0 6.0 10.0 8.0 80004097.0
266 6235.0 41446 l1 PP2 2.0 49.0 1.0 1.0 0.0 0.0 6.0 10.0 8.0 3.0 80004098.0
267 6235.0 41446 l1 PP2 2.0 50.0 1.0 1.0 0.0 0.0 0.0 3.0 7.0 8.0 80004140.0
269 6235.0 41446 l1 PP2 2.0 52.0 1.0 1.0 0.0 0.0 0.0 1.0 8.0 13.0 80004180.0
271 6235.0 41446 l1 PP2 2.0 54.0 1.0 1.0 0.0 0.0 7.0 12.0 10.0 5.0 80004182.0
273 6235.0 41446 l1 PP2 2.0 56.0 1.0 1.0 1.0 0.0 3.0 7.0 7.0 4.0 80004420.0
274 6235.0 41446 l1 PP2 2.0 57.0 1.0 1.0 0.0 0.0 0.0 2.0 8.0 12.0 80004626.0
276 6235.0 41446 l1 PP2 2.0 59.0 1.0 1.0 0.0 0.0 6.0 10.0 8.0 3.0 80004628.0
278 6235.0 41446 l1 PP2 2.0 61.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 14.0 80004703.0
279 6235.0 41446 l1 PP2 2.0 62.0 1.0 1.0 1.0 0.0 0.0 7.0 15.0 14.0 80004704.0
280 6235.0 41446 l1 PP2 2.0 63.0 1.0 1.0 0.0 0.0 8.0 16.0 15.0 8.0 80004705.0
283 6235.0 41446 l1 PP2 2.0 66.0 1.0 1.0 0.0 0.0 40.0 90.0 85.0 46.0 80004895.0
284 6235.0 41446 l1 PP2 2.0 67.0 1.0 1.0 0.0 0.0 50.0 45.0 6.0 0.0 80004896.0
285 6235.0 41446 l1 PP2 2.0 68.0 1.0 1.0 1.0 0.0 2.0 6.0 6.0 5.0 80005018.0
286 6235.0 41446 l1 PP2 2.0 69.0 1.0 1.0 0.0 0.0 0.0 0.0 10.0 33.0 80005061.0
289 6235.0 41446 l1 PP2 2.0 72.0 1.0 1.0 0.0 0.0 23.0 27.0 14.0 0.0 80005064.0
290 6235.0 41446 l1 PP2 2.0 73.0 1.0 1.0 1.0 0.0 0.0 5.0 10.0 10.0 80005930.0
291 6235.0 41446 l1 PP2 2.0 74.0 1.0 1.0 1.0 0.0 5.0 10.0 10.0 6.0 80005931.0
292 6235.0 41446 l1 PP2 2.0 75.0 1.0 1.0 0.0 0.0 0.0 0.0 12.0 28.0 80005954.0
293 6235.0 41446 l1 PP2 2.0 76.0 1.0 1.0 1.0 0.0 0.0 12.0 28.0 27.0 80005955.0
294 6235.0 41446 l1 PP2 2.0 77.0 1.0 1.0 0.0 0.0 12.0 28.0 27.0 15.0 80005956.0
295 6235.0 41446 l1 PP2 2.0 78.0 1.0 1.0 1.0 0.0 0.0 4.0 7.0 7.0 80006443.0
296 6235.0 41446 l1 PP2 2.0 79.0 1.0 1.0 1.0 0.0 4.0 7.0 7.0 3.0 80006444.0
298 6235.0 41446 l1 PP2 2.0 81.0 1.0 1.0 0.0 0.0 3.0 2.0 8.0 83.0 80006658.0
299 6235.0 41446 l1 PP2 2.0 82.0 1.0 1.0 0.0 0.0 0.0 5.0 80.0 160.0 80006659.0
301 6235.0 41446 l1 PP2 2.0 84.0 1.0 1.0 0.0 0.0 75.0 155.0 139.0 70.0 80006661.0
302 6235.0 41446 l1 PP2 2.0 85.0 1.0 1.0 0.0 0.0 0.0 2.0 6.0 7.0 80007304.0
304 6235.0 41446 l1 PP2 2.0 87.0 1.0 1.0 0.0 0.0 0.0 2.0 8.0 11.0 80007430.0
306 6235.0 41446 l1 PP2 2.0 89.0 1.0 1.0 1.0 0.0 0.0 3.0 8.0 6.0 80007511.0
307 6235.0 41446 l1 PP2 2.0 90.0 1.0 1.0 0.0 0.0 3.0 8.0 6.0 3.0 80007512.0
311 6235.0 41446 l1 PP2 2.0 94.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 12.0 80007849.0
313 6235.0 41446 l1 PP2 2.0 96.0 1.0 1.0 1.0 0.0 5.0 11.0 11.0 8.0 80007851.0
314 6235.0 41446 l1 PP2 2.0 97.0 1.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 80007960.0
315 6235.0 41446 l1 PP2 2.0 98.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 3.0 80007961.0
317 6235.0 41446 l1 PP2 3.0 1.0 1.0 1.0 1.0 0.0 2.0 6.0 6.0 5.0 80000119.0
320 6235.0 41446 l1 PP2 3.0 4.0 1.0 1.0 1.0 0.0 0.0 3.0 9.0 9.0 80001758.0
321 6235.0 41446 l1 PP2 3.0 5.0 1.0 1.0 1.0 0.0 3.0 9.0 9.0 4.0 80001759.0
322 6235.0 41446 l1 PP2 3.0 6.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 10.0 80001839.0
323 6235.0 41446 l1 PP2 3.0 7.0 1.0 1.0 1.0 0.0 0.0 6.0 10.0 9.0 80001840.0
324 6235.0 41446 l1 PP2 3.0 8.0 1.0 1.0 0.0 0.0 6.0 10.0 9.0 5.0 80001841.0
325 6235.0 41446 l1 PP2 3.0 9.0 1.0 1.0 0.0 0.0 0.0 1.0 7.0 13.0 80001914.0
328 6235.0 41446 l1 PP2 3.0 12.0 1.0 1.0 0.0 0.0 0.0 2.0 6.0 7.0 80002009.0
330 6235.0 41446 l1 PP2 3.0 14.0 1.0 1.0 0.0 0.0 0.0 2.0 6.0 15.0 80002112.0
334 6235.0 41446 l1 PP2 3.0 18.0 1.0 1.0 0.0 0.0 0.0 3.0 9.0 10.0 80002299.0
336 6235.0 41446 l1 PP2 3.0 20.0 1.0 1.0 1.0 0.0 0.0 3.0 7.0 6.0 80002673.0
337 6235.0 41446 l1 PP2 3.0 21.0 1.0 1.0 0.0 0.0 3.0 7.0 6.0 4.0 80002674.0
338 6235.0 41446 l1 PP2 3.0 22.0 1.0 1.0 0.0 0.0 0.0 3.0 32.0 71.0 80002939.0
340 6235.0 41446 l1 PP2 3.0 24.0 1.0 1.0 1.0 0.0 29.0 68.0 68.0 39.0 80002941.0
341 6235.0 41446 l1 PP2 3.0 25.0 1.0 1.0 0.0 0.0 39.0 39.0 10.0 0.0 80002942.0
347 6235.0 41446 l1 PP2 3.0 31.0 1.0 1.0 0.0 0.0 10.0 17.0 14.0 6.0 80003568.0
348 6235.0 41446 l1 PP2 3.0 32.0 1.0 1.0 0.0 0.0 1.0 1.0 9.0 47.0 80004081.0
349 6235.0 41446 l1 PP2 3.0 33.0 1.0 1.0 0.0 0.0 0.0 8.0 46.0 78.0 80004082.0
351 6235.0 41446 l1 PP2 3.0 35.0 1.0 1.0 0.0 0.0 38.0 70.0 58.0 26.0 80004084.0
352 6235.0 41446 l1 PP2 3.0 36.0 1.0 1.0 1.0 0.0 0.0 4.0 7.0 6.0 80004475.0
353 6235.0 41446 l1 PP2 3.0 37.0 1.0 1.0 0.0 0.0 4.0 7.0 6.0 4.0 80004476.0
354 6235.0 41446 l1 PP2 3.0 38.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 7.0 80004977.0
356 6235.0 41446 l1 PP2 3.0 40.0 1.0 1.0 0.0 0.0 0.0 0.0 12.0 42.0 80005061.0
357 6235.0 41446 l1 PP2 3.0 41.0 1.0 1.0 0.0 0.0 0.0 12.0 42.0 51.0 80005062.0
359 6235.0 41446 l1 PP2 3.0 43.0 1.0 1.0 0.0 0.0 30.0 39.0 21.0 1.0 80005064.0
361 6235.0 41446 l1 PP2 3.0 45.0 1.0 1.0 1.0 0.0 2.0 6.0 6.0 2.0 80006447.0
362 6235.0 41446 l1 PP2 3.0 46.0 1.0 1.0 1.0 0.0 0.0 3.0 8.0 8.0 80007088.0
363 6235.0 41446 l1 PP2 3.0 47.0 1.0 1.0 1.0 0.0 3.0 8.0 8.0 5.0 80007089.0
367 6235.0 41446 l1 PP2 3.0 51.0 1.0 1.0 0.0 0.0 77.0 79.0 23.0 0.0 80007306.0
368 6235.0 41446 l1 PP2 3.0 52.0 1.0 1.0 1.0 0.0 0.0 4.0 8.0 6.0 80007511.0
369 6235.0 41446 l1 PP2 3.0 53.0 1.0 1.0 0.0 0.0 4.0 8.0 6.0 4.0 80007512.0
373 6235.0 41446 l1 PP2 4.0 2.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 3.0 80000733.0
377 6235.0 41446 l1 PP2 4.0 6.0 1.0 1.0 1.0 0.0 3.0 7.0 7.0 3.0 80001916.0
382 6235.0 41446 l1 PP2 4.0 11.0 1.0 1.0 0.0 0.0 0.0 2.0 10.0 12.0 80004628.0
386 6235.0 41446 l1 PP2 4.0 15.0 1.0 1.0 0.0 0.0 7.0 11.0 6.0 0.0 80005387.0
387 6235.0 41446 l1 PP2 4.0 16.0 1.0 1.0 0.0 0.0 0.0 3.0 49.0 125.0 80006445.0
390 6235.0 41446 l1 PP2 4.0 19.0 1.0 1.0 0.0 0.0 76.0 84.0 31.0 0.0 80006448.0
393 6235.0 41446 l1 PP2 4.0 22.0 1.0 1.0 0.0 0.0 11.0 14.0 8.0 0.0 80006772.0
395 6235.0 41446 l1 PP2 4.0 24.0 1.0 1.0 0.0 0.0 0.0 1.0 7.0 9.0 80006912.0
399 6235.0 41446 l1 PP2 4.0 28.0 1.0 1.0 0.0 0.0 10.0 15.0 10.0 3.0 80007028.0
400 6235.0 41446 l1 PP2 4.0 29.0 1.0 1.0 0.0 0.0 0.0 1.0 7.0 139.0 80007302.0
404 6235.0 41446 l1 PP2 4.0 33.0 1.0 1.0 0.0 0.0 235.0 262.0 103.0 0.0 80007306.0
406 6235.0 41446 l1 PP2 4.0 35.0 1.0 1.0 0.0 0.0 4.0 7.0 6.0 2.0 80007512.0
407 6235.0 41446 l1 PP2 4.0 36.0 1.0 1.0 0.0 0.0 0.0 4.0 20.0 31.0 80007806.0
409 6235.0 41446 l1 PP2 4.0 38.0 1.0 1.0 0.0 0.0 16.0 27.0 22.0 9.0 80007808.0
410 6235.0 41446 l1 PP2 5.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 7.0 80000118.0
