 run burst level fpga channel peak over_thr peak_space peak_time a b c d e timestamp
155 6235.0 41446 l1 PP2 7.0 34.0 1.0 1.0 0.0 0.0 8.0 0.0 9.0 1.0 80000068.0
156 6235.0 41446 l1 PP2 7.0 35.0 1.0 1.0 0.0 0.0 9.0 1.0 9.0 1.0 80000070.0
157 6235.0 41446 l1 PP2 7.0 36.0 1.0 1.0 0.0 0.0 8.0 0.0 7.0 0.0 80000072.0
158 6235.0 41446 l1 PP2 7.0 37.0 1.0 1.0 0.0 0.0 7.0 0.0 8.0 1.0 80000074.0
159 6235.0 41446 l1 PP2 7.0 38.0 1.0 1.0 0.0 0.0 9.0 2.0 9.0 0.0 80000076.0
160 6235.0 41446 l1 PP2 7.0 39.0 1.0 1.0 0.0 0.0 7.0 0.0 6.0 0.0 80000078.0
161 6235.0 41446 l1 PP2 7.0 40.0 1.0 1.0 0.0 0.0 9.0 1.0 10.0 1.0 80000080.0
162 6235.0 41446 l1 PP2 7.0 41.0 1.0 1.0 0.0 0.0 9.0 0.0 9.0 1.0 80000082.0
163 6235.0 41446 l1 PP2 7.0 42.0 1.0 1.0 0.0 0.0 9.0 1.0 9.0 0.0 80000084.0
164 6235.0 41446 l1 PP2 7.0 43.0 1.0 1.0 0.0 0.0 8.0 0.0 7.0 0.0 80000086.0
165 6235.0 41446 l1 PP2 7.0 44.0 1.0 1.0 0.0 0.0 8.0 0.0 10.0 1.0 80000088.0
166 6235.0 41446 l1 PP2 7.0 45.0 1.0 1.0 0.0 0.0 10.0 1.0 8.0 0.0 80000090.0
167 6235.0 41446 l1 PP2 7.0 46.0 1.0 1.0 0.0 0.0 7.0 0.0 8.0 0.0 80000092.0
168 6235.0 41446 l1 PP2 7.0 47.0 1.0 1.0 0.0 0.0 9.0 1.0 8.0 0.0 80000094.0
169 6235.0 41446 l1 PP2 7.0 48.0 1.0 1.0 0.0 0.0 7.0 0.0 8.0 0.0 80000096.0
170 6235.0 41446 l1 PP2 7.0 49.0 1.0 1.0 0.0 0.0 9.0 1.0 8.0 0.0 80000098.0
171 6235.0 41446 l1 PP2 7.0 50.0 1.0 1.0 0.0 0.0 7.0 0.0 8.0 0.0 80000100.0
172 6235.0 41446 l1 PP2 7.0 51.0 1.0 1.0 0.0 0.0 9.0 0.0 9.0 0.0 80000102.0
173 6235.0 41446 l1 PP2 7.0 52.0 1.0 1.0 0.0 0.0 9.0 0.0 9.0 0.0 80000104.0
174 6235.0 41446 l1 PP2 7.0 53.0 1.0 1.0 0.0 0.0 9.0 0.0 8.0 0.0 80000106.0
175 6235.0 41446 l1 PP2 7.0 54.0 1.0 1.0 0.0 0.0 8.0 0.0 10.0 2.0 80000108.0
176 6235.0 41446 l1 PP2 7.0 55.0 1.0 1.0 0.0 0.0 10.0 2.0 8.0 0.0 80000110.0
177 6235.0 41446 l1 PP2 7.0 56.0 1.0 1.0 0.0 0.0 6.0 0.0 6.0 0.0 80000112.0
178 6235.0 41446 l1 PP2 7.0 57.0 1.0 1.0 0.0 0.0 9.0 2.0 11.0 2.0 80000114.0
179 6235.0 41446 l1 PP2 7.0 58.0 1.0 1.0 0.0 0.0 9.0 0.0 7.0 0.0 80000116.0
180 6235.0 41446 l1 PP2 7.0 59.0 1.0 1.0 0.0 0.0 7.0 0.0 8.0 0.0 80000118.0
181 6235.0 41446 l1 PP2 7.0 60.0 1.0 1.0 0.0 0.0 9.0 1.0 8.0 8.0 80000120.0
182 6235.0 41446 l1 PP2 7.0 61.0 1.0 1.0 0.0 0.0 9.0 0.0 7.0 0.0 80000125.0
183 6235.0 41446 l1 PP2 7.0 62.0 1.0 1.0 0.0 0.0 7.0 0.0 8.0 0.0 80000127.0
184 6235.0 41446 l1 PP2 7.0 63.0 1.0 1.0 0.0 0.0 8.0 0.0 8.0 0.0 80000129.0
185 6235.0 41446 l1 PP2 7.0 64.0 1.0 1.0 0.0 0.0 9.0 1.0 10.0 1.0 80000131.0
186 6235.0 41446 l1 PP2 7.0 65.0 1.0 1.0 0.0 0.0 9.0 0.0 7.0 0.0 80000133.0
187 6235.0 41446 l1 PP2 7.0 66.0 1.0 1.0 0.0 0.0 7.0 0.0 8.0 0.0 80000135.0
188 6235.0 41446 l1 PP2 7.0 67.0 1.0 1.0 0.0 0.0 9.0 0.0 8.0 0.0 80000137.0
189 6235.0 41446 l1 PP2 7.0 68.0 1.0 1.0 0.0 0.0 8.0 0.0 9.0 8.0 80000139.0
190 6235.0 41446 l1 PP2 7.0 69.0 1.0 1.0 0.0 0.0 9.0 1.0 8.0 0.0 80000144.0
191 6235.0 41446 l1 PP2 7.0 70.0 1.0 1.0 0.0 0.0 7.0 0.0 7.0 0.0 80000146.0
192 6235.0 41446 l1 PP2 7.0 71.0 1.0 1.0 0.0 0.0 8.0 1.0 9.0 1.0 80000148.0
193 6235.0 41446 l1 PP2 7.0 72.0 1.0 1.0 0.0 0.0 8.0 0.0 7.0 0.0 80000150.0
194 6235.0 41446 l1 PP2 7.0 73.0 1.0 1.0 0.0 0.0 7.0 0.0 7.0 0.0 80000152.0
195 6235.0 41446 l1 PP2 7.0 74.0 1.0 1.0 0.0 0.0 8.0 0.0 8.0 1.0 80000154.0
196 6235.0 41446 l1 PP2 7.0 75.0 1.0 1.0 0.0 0.0 8.0 1.0 9.0 0.0 80000156.0
197 6235.0 41446 l1 PP2 7.0 76.0 1.0 1.0 0.0 0.0 8.0 0.0 8.0 0.0 80000158.0
198 6235.0 41446 l1 PP2 7.0 77.0 1.0 1.0 0.0 0.0 9.0 1.0 9.0 8.0 80000160.0
199 6235.0 41446 l1 PP2 7.0 78.0 1.0 1.0 0.0 0.0 9.0 1.0 10.0 1.0 80000165.0
200 6235.0 41446 l1 PP2 7.0 79.0 1.0 1.0 0.0 0.0 9.0 0.0 7.0 0.0 80000167.0
201 6235.0 41446 l1 PP2 7.0 80.0 1.0 1.0 0.0 0.0 7.0 0.0 7.0 0.0 80000169.0
202 6235.0 41446 l1 PP2 7.0 81.0 1.0 1.0 0.0 0.0 9.0 1.0 10.0 1.0 80000171.0
203 6235.0 41446 l1 PP2 7.0 82.0 1.0 1.0 0.0 0.0 9.0 0.0 9.0 0.0 80000173.0
204 6235.0 41446 l1 PP2 7.0 83.0 1.0 1.0 0.0 0.0 9.0 0.0 9.0 1.0 80000175.0
205 6235.0 41446 l1 PP2 7.0 84.0 1.0 1.0 0.0 0.0 9.0 1.0 9.0 0.0 80000177.0
206 6235.0 41446 l1 PP2 7.0 85.0 1.0 1.0 0.0 0.0 8.0 0.0 8.0 0.0 80000179.0
207 6235.0 41446 l1 PP2 7.0 86.0 1.0 1.0 0.0 0.0 9.0 1.0 9.0 1.0 80000181.0
208 6235.0 41446 l1 PP2 7.0 87.0 1.0 1.0 0.0 0.0 8.0 0.0 8.0 0.0 80000183.0
209 6235.0 41446 l1 PP2 7.0 88.0 1.0 1.0 0.0 0.0 8.0 0.0 7.0 0.0 80000185.0
210 6235.0 41446 l1 PP2 7.0 89.0 1.0 1.0 0.0 0.0 8.0 0.0 8.0 0.0 80000187.0
211 6235.0 41446 l1 PP2 7.0 90.0 1.0 1.0 0.0 0.0 8.0 0.0 9.0 0.0 80000189.0
212 6235.0 41446 l1 PP2 7.0 91.0 1.0 1.0 0.0 0.0 9.0 0.0 8.0 0.0 80000191.0
213 6235.0 41446 l1 PP2 7.0 92.0 1.0 1.0 0.0 0.0 8.0 0.0 8.0 1.0 80000193.0
214 6235.0 41446 l1 PP2 7.0 93.0 1.0 1.0 0.0 0.0 8.0 1.0 9.0 0.0 80000195.0
215 6235.0 41446 l1 PP2 7.0 94.0 1.0 1.0 0.0 0.0 8.0 0.0 8.0 0.0 80000197.0
216 6235.0 41446 l1 PP2 7.0 95.0 1.0 1.0 0.0 0.0 9.0 1.0 9.0 0.0 80000199.0
217 6235.0 41446 l1 PP2 7.0 96.0 1.0 1.0 0.0 0.0 8.0 0.0 7.0 0.0 80000201.0
218 6235.0 41446 l1 PP2 7.0 97.0 1.0 1.0 0.0 0.0 8.0 0.0 10.0 1.0 80000203.0
219 6235.0 41446 l1 PP2 7.0 98.0 1.0 1.0 0.0 0.0 10.0 1.0 8.0 0.0 80000205.0
220 6235.0 41446 l1 PP2 7.0 99.0 1.0 1.0 0.0 0.0 7.0 0.0 8.0 0.0 80000207.0
221 6235.0 41446 l1 PP2 7.0 100.0 1.0 1.0 0.0 0.0 9.0 1.0 9.0 0.0 80000209.0
222 6235.0 41446 l1 PP2 7.0 101.0 1.0 1.0 0.0 0.0 8.0 0.0 6.0 0.0 80000211.0
223 6235.0 41446 l1 PP2 7.0 102.0 1.0 1.0 0.0 0.0 7.0 0.0 9.0 0.0 80000213.0
224 6235.0 41446 l1 PP2 7.0 103.0 1.0 1.0 0.0 0.0 9.0 0.0 8.0 1.0 80000215.0
225 6235.0 41446 l1 PP2 7.0 104.0 1.0 1.0 0.0 0.0 8.0 1.0 8.0 1.0 80000217.0
226 6235.0 41446 l1 PP2 7.0 105.0 1.0 1.0 0.0 0.0 7.0 0.0 8.0 0.0 80000219.0
227 6235.0 41446 l1 PP2 7.0 106.0 1.0 1.0 0.0 0.0 8.0 0.0 8.0 0.0 80000221.0
228 6235.0 41446 l1 PP2 7.0 107.0 1.0 1.0 0.0 0.0 9.0 0.0 9.0 0.0 80000223.0
229 6235.0 41446 l1 PP2 7.0 108.0 1.0 1.0 0.0 0.0 9.0 0.0 9.0 0.0 80000225.0
230 6235.0 41446 l1 PP2 7.0 109.0 1.0 1.0 0.0 0.0 9.0 0.0 8.0 0.0 80000227.0
231 6235.0 41446 l1 PP2 7.0 110.0 1.0 1.0 0.0 0.0 8.0 0.0 8.0 1.0 80000229.0
232 6235.0 41446 l1 PP2 7.0 111.0 1.0 1.0 0.0 0.0 9.0 2.0 10.0 10.0 80000231.0
233 6235.0 41446 l1 PP2 7.0 112.0 1.0 1.0 0.0 0.0 9.0 0.0 8.0 0.0 80000236.0
234 6235.0 41446 l1 PP2 7.0 113.0 1.0 1.0 0.0 0.0 8.0 0.0 9.0 0.0 80000238.0
235 6235.0 41446 l1 PP2 7.0 114.0 1.0 1.0 0.0 0.0 9.0 0.0 9.0 1.0 80000240.0
236 6235.0 41446 l1 PP2 7.0 115.0 1.0 1.0 0.0 0.0 9.0 1.0 10.0 0.0 80000242.0
237 6235.0 41446 l1 PP2 7.0 116.0 1.0 1.0 0.0 0.0 9.0 0.0 7.0 0.0 80000244.0
238 6235.0 41446 l1 PP2 7.0 117.0 1.0 1.0 0.0 0.0 8.0 0.0 10.0 1.0 80000246.0
239 6235.0 41446 l1 PP2 7.0 118.0 1.0 1.0 0.0 0.0 10.0 1.0 8.0 0.0 80000248.0
240 6235.0 41446 l1 PP2 7.0 119.0 1.0 1.0 0.0 0.0 7.0 0.0 7.0 0.0 80000250.0
241 6235.0 41446 l1 PP2 7.0 120.0 1.0 1.0 0.0 0.0 8.0 0.0 8.0 0.0 80000252.0
242 6235.0 41446 l1 PP2 7.0 121.0 1.0 1.0 0.0 0.0 8.0 0.0 9.0 0.0 80000254.0
243 6235.0 41446 l1 PP2 7.0 122.0 1.0 1.0 0.0 0.0 10.0 1.0 10.0 1.0 80000256.0
244 6235.0 41446 l1 PP2 7.0 123.0 1.0 1.0 0.0 0.0 9.0 0.0 8.0 0.0 80000258.0
245 6235.0 41446 l1 PP2 7.0 124.0 1.0 1.0 0.0 0.0 8.0 0.0 8.0 1.0 80000260.0
246 6235.0 41446 l1 PP2 7.0 125.0 1.0 1.0 0.0 0.0 8.0 1.0 9.0 0.0 80000262.0
247 6235.0 41446 l1 PP2 7.0 126.0 1.0 1.0 0.0 0.0 8.0 0.0 8.0 0.0 80000264.0
248 6235.0 41446 l1 PP2 7.0 127.0 1.0 1.0 0.0 0.0 9.0 0.0 8.0 0.0 80000266.0
249 6235.0 41446 l1 PP2 7.0 128.0 1.0 1.0 0.0 0.0 8.0 0.0 8.0 0.0 80000268.0
250 6235.0 41446 l1 PP2 7.0 129.0 1.0 1.0 0.0 0.0 8.0 0.0 9.0 1.0 80000270.0
251 6235.0 41446 l1 PP2 7.0 130.0 1.0 1.0 0.0 0.0 9.0 1.0 9.0 0.0 80000272.0
252 6235.0 41446 l1 PP2 7.0 131.0 1.0 1.0 0.0 0.0 8.0 0.0 6.0 0.0 80000274.0
253 6235.0 41446 l1 PP2 7.0 132.0 1.0 1.0 0.0 0.0 8.0 1.0 9.0 1.0 80000276.0
254 6235.0 41446 l1 PP2 7.0 133.0 1.0 1.0 0.0 0.0 8.0 0.0 9.0 1.0 80000278.0
255 6235.0 41446 l1 PP2 7.0 134.0 1.0 1.0 0.0 0.0 9.0 1.0 9.0 0.0 80000280.0
256 6235.0 41446 l1 PP2 7.0 135.0 1.0 1.0 0.0 0.0 8.0 0.0 8.0 0.0 80000282.0
257 6235.0 41446 l1 PP2 7.0 136.0 1.0 1.0 0.0 0.0 9.0 1.0 9.0 0.0 80000284.0
258 6235.0 41446 l1 PP2 7.0 137.0 1.0 1.0 0.0 0.0 8.0 0.0 7.0 0.0 80000286.0
259 6235.0 41446 l1 PP2 7.0 138.0 1.0 1.0 0.0 0.0 9.0 2.0 10.0 1.0 80000288.0
260 6235.0 41446 l1 PP2 7.0 139.0 1.0 1.0 0.0 0.0 8.0 0.0 8.0 0.0 80000290.0
261 6235.0 41446 l1 PP2 7.0 140.0 1.0 1.0 0.0 0.0 9.0 1.0 10.0 1.0 80000292.0
262 6235.0 41446 l1 PP2 7.0 141.0 1.0 1.0 0.0 0.0 9.0 0.0 8.0 0.0 80000294.0
263 6235.0 41446 l1 PP2 7.0 142.0 1.0 1.0 0.0 0.0 8.0 0.0 7.0 0.0 80000296.0
264 6235.0 41446 l1 PP2 7.0 143.0 1.0 1.0 0.0 0.0 8.0 0.0 9.0 8.0 80000298.0
265 6235.0 41446 l1 PP2 7.0 144.0 1.0 1.0 0.0 0.0 9.0 0.0 8.0 0.0 80000303.0
266 6235.0 41446 l1 PP2 7.0 145.0 1.0 1.0 0.0 0.0 8.0 0.0 8.0 0.0 80000305.0
267 6235.0 41446 l1 PP2 7.0 146.0 1.0 1.0 0.0 0.0 9.0 1.0 8.0 0.0 80000307.0
268 6235.0 41446 l1 PP2 7.0 147.0 1.0 1.0 0.0 0.0 7.0 0.0 8.0 0.0 80000309.0
269 6235.0 41446 l1 PP2 7.0 148.0 1.0 1.0 0.0 0.0 9.0 1.0 9.0 8.0 80000311.0
270 6235.0 41446 l1 PP2 7.0 149.0 1.0 1.0 0.0 0.0 10.0 2.0 10.0 1.0 80000316.0
271 6235.0 41446 l1 PP2 7.0 150.0 1.0 1.0 0.0 0.0 8.0 0.0 8.0 0.0 80000318.0
272 6235.0 41446 l1 PP2 7.0 151.0 1.0 1.0 0.0 0.0 9.0 0.0 8.0 8.0 80000320.0
273 6235.0 41446 l1 PP2 7.0 152.0 1.0 1.0 0.0 0.0 8.0 0.0 9.0 0.0 80000325.0
274 6235.0 41446 l1 PP2 7.0 153.0 1.0 1.0 0.0 0.0 10.0 1.0 9.0 1.0 80000327.0
275 6235.0 41446 l1 PP2 7.0 154.0 1.0 1.0 0.0 0.0 8.0 0.0 7.0 0.0 80000329.0
276 6235.0 41446 l1 PP2 7.0 155.0 1.0 1.0 0.0 0.0 7.0 0.0 7.0 0.0 80000331.0
