 run burst level fpga channel peak over_thr peak_space peak_time a b c d e timestamp
1039 6235.0 41470 l1 PP2 3.0 8.0 1.0 1.0 1.0 0.0 21.0 111.0 171.0 133.0 80003670.0
1050 6235.0 41470 l1 PP2 3.0 19.0 1.0 1.0 1.0 0.0 32.0 115.0 145.0 99.0 80005238.0
1057 6235.0 41470 l1 PP2 3.0 26.0 1.0 1.0 1.0 0.0 29.0 101.0 124.0 82.0 80007248.0
1094 6235.0 41470 l1 PP2 5.0 2.0 1.0 1.0 1.0 0.0 46.0 149.0 176.0 114.0 80000799.0
1189 6235.0 41470 l1 PP1 5.0 4.0 1.0 1.0 1.0 0.0 8.0 75.0 147.0 133.0 80000719.0
1198 6235.0 41470 l1 PP1 5.0 13.0 1.0 1.0 1.0 0.0 10.0 47.0 70.0 54.0 80002329.0
1215 6235.0 41470 l1 PP1 5.0 30.0 1.0 1.0 1.0 0.0 5.0 41.0 72.0 61.0 80007407.0
1234 6235.0 41470 l1 PP1 6.0 17.0 1.0 1.0 1.0 0.0 5.0 48.0 90.0 80.0 80005475.0
1257 6235.0 41470 l1 PP1 7.0 7.0 1.0 1.0 1.0 0.0 4.0 41.0 89.0 85.0 80001044.0
1273 6235.0 41470 l1 PP1 7.0 23.0 1.0 1.0 1.0 0.0 20.0 58.0 65.0 41.0 80004666.0
1342 6235.0 41454 l1 PP2 0.0 18.0 1.0 1.0 1.0 0.0 31.0 90.0 99.0 62.0 80003062.0
1380 6235.0 41454 l1 PP2 1.0 3.0 1.0 1.0 1.0 0.0 11.0 51.0 70.0 52.0 80001541.0
1385 6235.0 41454 l1 PP2 1.0 8.0 1.0 1.0 1.0 0.0 29.0 134.0 188.0 136.0 80002205.0
1432 6235.0 41454 l1 PP2 3.0 5.0 1.0 1.0 1.0 0.0 8.0 46.0 74.0 60.0 80000937.0
1442 6235.0 41454 l1 PP2 3.0 15.0 1.0 1.0 1.0 0.0 22.0 80.0 100.0 67.0 80002219.0
1472 6235.0 41454 l1 PP2 4.0 2.0 1.0 1.0 1.0 0.0 18.0 106.0 171.0 137.0 80000100.0
1506 6235.0 41454 l1 PP2 5.0 2.0 1.0 1.0 1.0 0.0 7.0 53.0 85.0 68.0 80000100.0
1513 6235.0 41454 l1 PP2 5.0 9.0 1.0 1.0 1.0 0.0 7.0 49.0 82.0 68.0 80002247.0
1561 6235.0 41454 l1 PP1 1.0 7.0 1.0 1.0 1.0 0.0 23.0 65.0 73.0 45.0 80006682.0
1593 6235.0 41454 l1 PP1 3.0 15.0 1.0 1.0 1.0 0.0 10.0 71.0 114.0 89.0 80006277.0
1599 6235.0 41454 l1 PP1 3.0 21.0 1.0 1.0 1.0 0.0 12.0 124.0 242.0 216.0 80007148.0
1654 6235.0 41454 l1 PP1 6.0 2.0 1.0 1.0 1.0 0.0 20.0 106.0 163.0 126.0 80001166.0
1661 6235.0 41454 l1 PP1 6.0 9.0 1.0 1.0 1.0 0.0 55.0 151.0 161.0 96.0 80002289.0
1705 6235.0 41454 l1 PP1 7.0 12.0 1.0 1.0 1.0 0.0 43.0 121.0 130.0 79.0 80002289.0
1739 6235.0 41454 l1 PP1 7.0 46.0 1.0 1.0 1.0 0.0 15.0 129.0 250.0 226.0 80006193.0
1783 6235.0 41454 l1 PP0 7.0 15.0 1.0 1.0 1.0 0.0 56.0 176.0 206.0 132.0 80007170.0
