 run burst level fpga channel peak over_thr peak_space peak_time a b c d e timestamp
2011 6235.0 41454 l1 PP1 2.0 16.0 1.0 1.0 1.0 0.0 13.0 78.0 128.0 106.0 80004895.0
2035 6235.0 41454 l1 PP1 3.0 12.0 1.0 1.0 1.0 0.0 20.0 77.0 104.0 75.0 80003834.0
2039 6235.0 41454 l1 PP1 3.0 16.0 1.0 1.0 1.0 0.0 31.0 73.0 76.0 45.0 80004068.0
2086 6235.0 41454 l1 PP1 4.0 18.0 1.0 1.0 1.0 0.0 12.0 66.0 107.0 88.0 80002336.0
2102 6235.0 41454 l1 PP1 4.0 34.0 1.0 1.0 1.0 0.0 16.0 52.0 66.0 46.0 80005445.0
2108 6235.0 41454 l1 PP1 4.0 40.0 1.0 1.0 1.0 0.0 28.0 104.0 130.0 87.0 80005912.0
2145 6235.0 41454 l1 PP1 5.0 20.0 1.0 1.0 1.0 0.0 44.0 155.0 196.0 138.0 80001130.0
2176 6235.0 41454 l1 PP1 5.0 51.0 1.0 1.0 1.0 0.0 12.0 117.0 227.0 204.0 80007138.0
2225 6235.0 41454 l1 PP1 6.0 40.0 1.0 1.0 1.0 0.0 13.0 60.0 87.0 67.0 80007928.0
2260 6235.0 41454 l1 PP0 5.0 2.0 1.0 1.0 1.0 0.0 26.0 116.0 170.0 130.0 80004438.0
