 run burst level fpga channel peak over_thr peak_space peak_time a b c d e timestamp
1450 6235.0 41470 l1 PP2 1.0 8.0 1.0 1.0 1.0 0.0 27.0 70.0 74.0 45.0 80002289.0
1458 6235.0 41470 l1 PP2 1.0 16.0 1.0 1.0 1.0 0.0 4.0 55.0 127.0 124.0 80002708.0
1566 6235.0 41470 l1 PP2 3.0 31.0 1.0 1.0 1.0 0.0 12.0 59.0 83.0 62.0 80007145.0
1574 6235.0 41470 l1 PP2 3.0 39.0 1.0 1.0 1.0 0.0 9.0 55.0 85.0 65.0 80007606.0
1598 6235.0 41470 l1 PP2 4.0 20.0 1.0 1.0 1.0 0.0 25.0 149.0 246.0 202.0 80007606.0
1607 6235.0 41470 l1 PP2 5.0 2.0 1.0 1.0 1.0 0.0 34.0 115.0 148.0 104.0 80000799.0
1637 6235.0 41470 l1 PP2 7.0 3.0 1.0 1.0 1.0 0.0 3.0 32.0 69.0 67.0 80004536.0
1661 6235.0 41470 l1 PP3 4.0 1.0 1.0 1.0 1.0 0.0 6.0 54.0 102.0 91.0 80002812.0
1675 6235.0 41470 l1 PP1 0.0 9.0 1.0 1.0 1.0 0.0 6.0 69.0 144.0 137.0 80003818.0
1685 6235.0 41470 l1 PP1 1.0 2.0 1.0 1.0 1.0 0.0 51.0 134.0 140.0 84.0 80003700.0
1701 6235.0 41470 l1 PP1 2.0 9.0 1.0 1.0 1.0 0.0 5.0 52.0 109.0 102.0 80006683.0
1729 6235.0 41470 l1 PP1 3.0 25.0 1.0 1.0 1.0 0.0 6.0 53.0 104.0 94.0 80006610.0
1760 6235.0 41470 l1 PP1 4.0 26.0 1.0 1.0 1.0 0.0 16.0 103.0 157.0 117.0 80007407.0
1776 6235.0 41470 l1 PP1 5.0 10.0 1.0 1.0 1.0 0.0 13.0 121.0 227.0 198.0 80000719.0
1780 6235.0 41470 l1 PP1 5.0 14.0 1.0 1.0 1.0 0.0 26.0 125.0 175.0 127.0 80002329.0
1910 6235.0 41470 l1 PP0 7.0 2.0 1.0 1.0 1.0 0.0 16.0 69.0 94.0 66.0 80000580.0
1914 6235.0 41470 l1 PP0 7.0 6.0 1.0 1.0 1.0 0.0 5.0 50.0 96.0 84.0 80003818.0
1995 6235.0 41454 l1 PP2 0.0 67.0 1.0 1.0 1.0 0.0 39.0 120.0 133.0 79.0 80007135.0
2017 6235.0 41454 l1 PP2 1.0 18.0 1.0 1.0 1.0 0.0 18.0 79.0 109.0 78.0 80002205.0
2029 6235.0 41454 l1 PP2 1.0 30.0 1.0 1.0 1.0 0.0 3.0 31.0 70.0 66.0 80003425.0
2036 6235.0 41454 l1 PP2 1.0 37.0 1.0 1.0 1.0 0.0 5.0 67.0 143.0 134.0 80004195.0
2043 6235.0 41454 l1 PP2 1.0 44.0 1.0 1.0 1.0 0.0 4.0 43.0 95.0 92.0 80004832.0
2051 6235.0 41454 l1 PP2 1.0 52.0 1.0 1.0 1.0 0.0 18.0 136.0 227.0 184.0 80005185.0
2166 6235.0 41454 l1 PP2 4.0 25.0 1.0 1.0 1.0 0.0 34.0 125.0 165.0 117.0 80004412.0
2176 6235.0 41454 l1 PP2 5.0 2.0 1.0 1.0 1.0 0.0 21.0 135.0 224.0 181.0 80000100.0
2231 6235.0 41454 l1 PP3 2.0 2.0 1.0 1.0 1.0 0.0 45.0 110.0 111.0 62.0 80003775.0
2363 6235.0 41454 l1 PP1 5.0 6.0 1.0 1.0 1.0 0.0 5.0 53.0 108.0 99.0 80000820.0
2467 6235.0 41454 l1 PP1 7.0 25.0 1.0 1.0 1.0 0.0 13.0 56.0 70.0 45.0 80003654.0
2483 6235.0 41454 l1 PP1 7.0 41.0 1.0 1.0 1.0 0.0 8.0 83.0 163.0 147.0 80005040.0
2489 6235.0 41454 l1 PP1 7.0 47.0 1.0 1.0 1.0 0.0 60.0 164.0 178.0 110.0 80005167.0
2525 6235.0 41454 l1 PP0 7.0 1.0 1.0 1.0 1.0 0.0 3.0 51.0 114.0 109.0 80004847.0
