 run burst level fpga channel peak over_thr peak_space peak_time a b c d e timestamp
920 6235.0 41446 l1 PP1 7.0 28.0 1.0 1.0 1.0 0.0 51.0 134.0 137.0 78.0 80000570.0
953 6235.0 41446 l1 PP1 7.0 61.0 1.0 1.0 1.0 0.0 2.0 30.0 66.0 61.0 80002785.0
1017 6235.0 41446 l1 PP1 7.0 125.0 1.0 1.0 1.0 0.0 64.0 207.0 241.0 154.0 80005811.0
1093 6235.0 41446 l1 PP0 7.0 2.0 1.0 1.0 1.0 0.0 19.0 67.0 84.0 59.0 80000347.0
1118 6235.0 41463 l1 PP2 0.0 16.0 1.0 1.0 1.0 0.0 13.0 67.0 104.0 84.0 80001152.0
1147 6235.0 41463 l1 PP2 0.0 45.0 1.0 1.0 1.0 0.0 12.0 125.0 240.0 214.0 80003740.0
1259 6235.0 41463 l1 PP2 1.0 30.0 1.0 1.0 1.0 0.0 49.0 194.0 255.0 178.0 80002795.0
1427 6235.0 41463 l1 PP2 3.0 12.0 1.0 1.0 1.0 0.0 9.0 63.0 105.0 87.0 80004262.0
1439 6235.0 41463 l1 PP2 3.0 24.0 1.0 1.0 1.0 0.0 16.0 62.0 76.0 48.0 80005221.0
1487 6235.0 41463 l1 PP2 5.0 4.0 1.0 1.0 1.0 0.0 5.0 52.0 107.0 102.0 80004290.0
1552 6235.0 41463 l1 PP1 1.0 2.0 1.0 1.0 1.0 0.0 28.0 74.0 77.0 45.0 80000494.0
1566 6235.0 41463 l1 PP1 1.0 16.0 1.0 1.0 1.0 0.0 5.0 56.0 110.0 94.0 80005992.0
1596 6235.0 41463 l1 PP1 3.0 9.0 1.0 1.0 1.0 0.0 9.0 64.0 117.0 106.0 80004727.0
1653 6235.0 41463 l1 PP1 5.0 7.0 1.0 1.0 1.0 0.0 82.0 192.0 196.0 116.0 80000359.0
1699 6235.0 41463 l1 PP1 5.0 53.0 1.0 1.0 1.0 0.0 7.0 78.0 161.0 153.0 80006894.0
1727 6235.0 41463 l1 PP1 6.0 15.0 1.0 1.0 1.0 0.0 33.0 115.0 138.0 89.0 80001368.0
1816 6235.0 41463 l1 PP1 7.0 20.0 1.0 1.0 1.0 0.0 46.0 158.0 191.0 126.0 80001368.0
1834 6235.0 41463 l1 PP1 7.0 38.0 1.0 1.0 1.0 0.0 4.0 45.0 86.0 75.0 80003740.0
1838 6235.0 41463 l1 PP1 7.0 42.0 1.0 1.0 1.0 0.0 49.0 129.0 133.0 76.0 80003809.0
1896 6235.0 41463 l1 PP1 7.0 100.0 1.0 1.0 1.0 0.0 40.0 141.0 175.0 118.0 80007708.0
1900 6235.0 41463 l1 PP1 7.0 104.0 1.0 1.0 1.0 0.0 39.0 158.0 199.0 133.0 80007725.0
1912 6235.0 41463 l1 PP0 4.0 2.0 1.0 1.0 1.0 0.0 32.0 81.0 86.0 53.0 80000687.0
1941 6235.0 41463 l1 PP0 5.0 18.0 1.0 1.0 1.0 0.0 19.0 62.0 73.0 47.0 80006362.0
1944 6235.0 41463 l1 PP0 6.0 1.0 1.0 1.0 1.0 0.0 5.0 43.0 84.0 74.0 80001419.0
1968 6235.0 41477 l1 PP2 0.0 21.0 1.0 1.0 1.0 0.0 13.0 69.0 105.0 82.0 80001046.0
2042 6235.0 41477 l1 PP2 0.0 95.0 1.0 1.0 1.0 0.0 26.0 110.0 146.0 104.0 80006589.0
2123 6235.0 41477 l1 PP2 1.0 65.0 1.0 1.0 1.0 0.0 73.0 191.0 199.0 116.0 80005608.0
2157 6235.0 41477 l1 PP2 2.0 10.0 1.0 1.0 1.0 0.0 35.0 149.0 208.0 154.0 80000965.0
2163 6235.0 41477 l1 PP2 2.0 16.0 1.0 1.0 1.0 0.0 11.0 91.0 171.0 154.0 80002691.0
2241 6235.0 41477 l1 PP2 4.0 6.0 1.0 1.0 1.0 0.0 10.0 48.0 73.0 59.0 80002844.0
2245 6235.0 41477 l1 PP2 4.0 10.0 1.0 1.0 1.0 0.0 53.0 170.0 204.0 137.0 80003363.0
2314 6235.0 41477 l1 PP2 6.0 25.0 1.0 1.0 1.0 0.0 11.0 58.0 88.0 69.0 80006611.0
2318 6235.0 41477 l1 PP2 6.0 29.0 1.0 1.0 1.0 0.0 62.0 191.0 223.0 145.0 80007537.0
2328 6235.0 41477 l1 PP2 7.0 6.0 1.0 1.0 1.0 0.0 15.0 85.0 129.0 94.0 80004668.0
2385 6235.0 41477 l1 PP1 0.0 10.0 1.0 1.0 1.0 0.0 31.0 92.0 104.0 66.0 80007986.0
2442 6235.0 41477 l1 PP1 3.0 22.0 1.0 1.0 1.0 0.0 39.0 96.0 102.0 64.0 80004990.0
2453 6235.0 41477 l1 PP1 3.0 33.0 1.0 1.0 1.0 0.0 15.0 62.0 85.0 61.0 80006137.0
2477 6235.0 41477 l1 PP1 4.0 9.0 1.0 1.0 1.0 0.0 13.0 89.0 157.0 139.0 80001046.0
2526 6235.0 41477 l1 PP1 4.0 58.0 1.0 1.0 1.0 0.0 4.0 38.0 80.0 76.0 80006806.0
2533 6235.0 41477 l1 PP1 4.0 65.0 1.0 1.0 1.0 0.0 13.0 70.0 112.0 92.0 80007712.0
2586 6235.0 41477 l1 PP1 5.0 51.0 1.0 1.0 1.0 0.0 7.0 58.0 99.0 78.0 80006356.0
2600 6235.0 41477 l1 PP1 5.0 65.0 1.0 1.0 1.0 0.0 6.0 57.0 115.0 105.0 80007901.0
2620 6235.0 41477 l1 PP1 6.0 18.0 1.0 1.0 1.0 0.0 31.0 99.0 112.0 69.0 80001204.0
2637 6235.0 41477 l1 PP1 6.0 35.0 1.0 1.0 1.0 0.0 22.0 105.0 149.0 110.0 80003129.0
2663 6235.0 41477 l1 PP1 6.0 61.0 1.0 1.0 1.0 0.0 14.0 103.0 176.0 143.0 80006806.0
2689 6235.0 41477 l1 PP1 7.0 15.0 1.0 1.0 1.0 0.0 23.0 70.0 77.0 47.0 80001204.0
2729 6235.0 41477 l1 PP1 7.0 55.0 1.0 1.0 1.0 0.0 30.0 88.0 97.0 59.0 80004849.0
2787 6235.0 41477 l1 PP0 6.0 2.0 1.0 1.0 1.0 0.0 16.0 59.0 77.0 56.0 80000995.0
2810 6235.0 41470 l1 PP2 0.0 8.0 1.0 1.0 1.0 0.0 49.0 156.0 179.0 112.0 80000302.0
2814 6235.0 41470 l1 PP2 0.0 12.0 1.0 1.0 1.0 0.0 22.0 68.0 77.0 49.0 80000630.0
2819 6235.0 41470 l1 PP2 0.0 17.0 1.0 1.0 1.0 0.0 15.0 59.0 76.0 53.0 80000946.0
2883 6235.0 41470 l1 PP2 0.0 81.0 1.0 1.0 1.0 0.0 17.0 69.0 90.0 63.0 80004382.0
2900 6235.0 41470 l1 PP2 0.0 98.0 1.0 1.0 1.0 0.0 16.0 51.0 66.0 49.0 80005401.0
2921 6235.0 41470 l1 PP2 0.0 119.0 1.0 1.0 1.0 0.0 26.0 106.0 142.0 102.0 80006748.0
2933 6235.0 41470 l1 PP2 0.0 131.0 1.0 1.0 1.0 0.0 22.0 149.0 249.0 210.0 80007247.0
2937 6235.0 41470 l1 PP2 0.0 135.0 1.0 1.0 1.0 0.0 42.0 174.0 227.0 157.0 80007259.0
2941 6235.0 41470 l1 PP2 0.0 139.0 1.0 1.0 1.0 0.0 42.0 112.0 118.0 69.0 80007513.0
2945 6235.0 41470 l1 PP2 0.0 143.0 1.0 1.0 1.0 0.0 23.0 113.0 168.0 127.0 80007550.0
2956 6235.0 41470 l1 PP2 1.0 9.0 1.0 1.0 1.0 0.0 19.0 64.0 74.0 46.0 80000630.0
2997 6235.0 41470 l1 PP2 1.0 50.0 1.0 1.0 1.0 0.0 32.0 127.0 169.0 118.0 80004382.0
3001 6235.0 41470 l1 PP2 1.0 54.0 1.0 1.0 1.0 0.0 5.0 40.0 75.0 67.0 80004552.0
3007 6235.0 41470 l1 PP2 1.0 60.0 1.0 1.0 1.0 0.0 19.0 115.0 185.0 150.0 80004911.0
3116 6235.0 41470 l1 PP2 2.0 60.0 1.0 1.0 1.0 0.0 21.0 70.0 82.0 54.0 80007661.0
3127 6235.0 41470 l1 PP2 3.0 9.0 1.0 1.0 1.0 0.0 23.0 91.0 121.0 86.0 80001305.0
3139 6235.0 41470 l1 PP2 3.0 21.0 1.0 1.0 1.0 0.0 20.0 74.0 88.0 55.0 80006291.0
3213 6235.0 41470 l1 PP3 1.0 4.0 1.0 1.0 1.0 0.0 45.0 173.0 234.0 171.0 80005370.0
3260 6235.0 41470 l1 PP1 3.0 2.0 1.0 1.0 1.0 0.0 25.0 87.0 114.0 84.0 80000672.0
3279 6235.0 41470 l1 PP1 3.0 21.0 1.0 1.0 1.0 0.0 30.0 72.0 73.0 43.0 80005667.0
3286 6235.0 41470 l1 PP1 3.0 28.0 1.0 1.0 1.0 0.0 66.0 159.0 167.0 102.0 80007263.0
3369 6235.0 41470 l1 PP1 5.0 33.0 1.0 1.0 1.0 0.0 20.0 83.0 115.0 85.0 80005238.0
3392 6235.0 41470 l1 PP1 6.0 5.0 1.0 1.0 1.0 0.0 7.0 53.0 90.0 73.0 80000367.0
3407 6235.0 41470 l1 PP1 6.0 20.0 1.0 1.0 1.0 0.0 60.0 191.0 222.0 143.0 80001305.0
3436 6235.0 41470 l1 PP1 6.0 49.0 1.0 1.0 1.0 0.0 4.0 42.0 82.0 73.0 80002812.0
3518 6235.0 41470 l1 PP1 7.0 29.0 1.0 1.0 1.0 0.0 3.0 40.0 77.0 66.0 80001730.0
3538 6235.0 41470 l1 PP1 7.0 49.0 1.0 1.0 1.0 0.0 6.0 61.0 110.0 101.0 80002348.0
3542 6235.0 41470 l1 PP1 7.0 53.0 1.0 1.0 1.0 0.0 13.0 53.0 67.0 46.0 80002429.0
3562 6235.0 41470 l1 PP1 7.0 73.0 1.0 1.0 1.0 0.0 9.0 48.0 71.0 55.0 80004475.0
3606 6235.0 41470 l1 PP1 7.0 117.0 1.0 1.0 1.0 0.0 18.0 125.0 201.0 160.0 80007247.0
3610 6235.0 41470 l1 PP1 7.0 121.0 1.0 1.0 1.0 0.0 16.0 92.0 141.0 108.0 80007550.0
3660 6235.0 41454 l1 PP2 0.0 16.0 1.0 1.0 1.0 0.0 6.0 99.0 220.0 211.0 80000468.0
3695 6235.0 41454 l1 PP2 0.0 51.0 1.0 1.0 1.0 0.0 4.0 35.0 65.0 60.0 80002371.0
3767 6235.0 41454 l1 PP2 0.0 123.0 1.0 1.0 1.0 0.0 4.0 35.0 78.0 77.0 80005114.0
3850 6235.0 41454 l1 PP2 1.0 24.0 1.0 1.0 1.0 0.0 29.0 115.0 153.0 109.0 80000822.0
3892 6235.0 41454 l1 PP2 1.0 66.0 1.0 1.0 1.0 0.0 12.0 51.0 72.0 53.0 80003752.0
4031 6235.0 41454 l1 PP2 2.0 67.0 1.0 1.0 1.0 0.0 19.0 64.0 78.0 52.0 80005446.0
4066 6235.0 41454 l1 PP2 3.0 14.0 1.0 1.0 1.0 0.0 58.0 153.0 160.0 96.0 80002336.0
4070 6235.0 41454 l1 PP2 3.0 18.0 1.0 1.0 1.0 0.0 74.0 212.0 233.0 141.0 80002689.0
4113 6235.0 41454 l1 PP2 4.0 13.0 1.0 1.0 1.0 0.0 8.0 59.0 107.0 96.0 80001617.0
4150 6235.0 41454 l1 PP2 5.0 2.0 1.0 1.0 1.0 0.0 20.0 58.0 66.0 44.0 80000069.0
4172 6235.0 41454 l1 PP2 5.0 24.0 1.0 1.0 1.0 0.0 8.0 60.0 108.0 95.0 80003018.0
4184 6235.0 41454 l1 PP2 5.0 36.0 1.0 1.0 1.0 0.0 36.0 98.0 109.0 68.0 80007303.0
4293 6235.0 41454 l1 PP1 0.0 13.0 1.0 1.0 1.0 0.0 50.0 128.0 137.0 82.0 80007796.0
4344 6235.0 41454 l1 PP1 2.0 30.0 1.0 1.0 1.0 0.0 5.0 55.0 109.0 97.0 80007206.0
4378 6235.0 41454 l1 PP1 3.0 25.0 1.0 1.0 1.0 0.0 11.0 57.0 86.0 68.0 80003752.0
4386 6235.0 41454 l1 PP1 3.0 33.0 1.0 1.0 1.0 0.0 20.0 71.0 93.0 67.0 80003821.0
4392 6235.0 41454 l1 PP1 3.0 39.0 1.0 1.0 1.0 0.0 22.0 112.0 173.0 139.0 80004681.0
4429 6235.0 41454 l1 PP1 4.0 13.0 1.0 1.0 1.0 0.0 13.0 55.0 82.0 67.0 80001115.0
4433 6235.0 41454 l1 PP1 4.0 17.0 1.0 1.0 1.0 0.0 24.0 132.0 205.0 163.0 80001277.0
4437 6235.0 41454 l1 PP1 4.0 21.0 1.0 1.0 1.0 0.0 38.0 97.0 105.0 66.0 80001438.0
4593 6235.0 41454 l1 PP1 5.0 84.0 1.0 1.0 1.0 0.0 8.0 58.0 96.0 79.0 80006966.0
4642 6235.0 41454 l1 PP1 6.0 31.0 1.0 1.0 1.0 0.0 13.0 129.0 244.0 214.0 80002578.0
4662 6235.0 41454 l1 PP1 6.0 51.0 1.0 1.0 1.0 0.0 14.0 55.0 67.0 43.0 80003596.0
4692 6235.0 41454 l1 PP1 6.0 81.0 1.0 1.0 1.0 0.0 3.0 59.0 136.0 127.0 80004990.0
4846 6235.0 41454 l1 PP1 7.0 85.0 1.0 1.0 1.0 0.0 10.0 56.0 81.0 62.0 80004746.0
4901 6235.0 41454 l1 PP1 7.0 140.0 1.0 1.0 1.0 0.0 29.0 75.0 78.0 44.0 80006083.0
4905 6235.0 41454 l1 PP1 7.0 144.0 1.0 1.0 1.0 0.0 12.0 73.0 114.0 87.0 80006128.0
4940 6235.0 41454 l1 PP1 7.0 179.0 1.0 1.0 1.0 0.0 19.0 72.0 89.0 58.0 80007928.0
4947 6235.0 41454 l1 PP0 1.0 2.0 1.0 1.0 1.0 0.0 14.0 74.0 120.0 100.0 80000139.0
4967 6235.0 41454 l1 PP0 5.0 6.0 1.0 1.0 1.0 0.0 52.0 179.0 228.0 161.0 80002740.0
4979 6235.0 41454 l1 PP0 7.0 5.0 1.0 1.0 1.0 0.0 55.0 144.0 151.0 90.0 80002220.0
