 run burst level fpga channel peak over_thr peak_space peak_time a b c d e timestamp
1514 6235.0 41477 l1 PP1 1.0 2.0 1.0 1.0 1.0 0.0 9.0 58.0 93.0 73.0 80001261.0
1539 6235.0 41477 l1 PP1 3.0 4.0 1.0 1.0 1.0 0.0 21.0 80.0 103.0 69.0 80002200.0
1568 6235.0 41477 l1 PP1 4.0 8.0 1.0 1.0 1.0 0.0 43.0 176.0 235.0 167.0 80002200.0
1589 6235.0 41477 l1 PP1 4.0 29.0 1.0 1.0 1.0 0.0 16.0 56.0 65.0 41.0 80006374.0
1593 6235.0 41477 l1 PP1 4.0 33.0 1.0 1.0 1.0 0.0 27.0 76.0 85.0 53.0 80006713.0
1608 6235.0 41477 l1 PP1 5.0 8.0 1.0 1.0 1.0 0.0 29.0 124.0 169.0 121.0 80000985.0
1647 6235.0 41477 l1 PP1 5.0 47.0 1.0 1.0 1.0 0.0 36.0 141.0 185.0 128.0 80005971.0
1651 6235.0 41477 l1 PP1 5.0 51.0 1.0 1.0 1.0 0.0 19.0 63.0 73.0 46.0 80006049.0
1674 6235.0 41477 l1 PP1 6.0 7.0 1.0 1.0 1.0 0.0 21.0 92.0 126.0 91.0 80001431.0
1692 6235.0 41477 l1 PP1 6.0 25.0 1.0 1.0 1.0 0.0 13.0 60.0 83.0 60.0 80002561.0
1712 6235.0 41477 l1 PP1 6.0 45.0 1.0 1.0 1.0 0.0 2.0 38.0 88.0 85.0 80004399.0
1720 6235.0 41477 l1 PP1 6.0 53.0 1.0 1.0 1.0 0.0 14.0 54.0 76.0 57.0 80004670.0
1782 6235.0 41477 l1 PP1 7.0 36.0 1.0 1.0 1.0 0.0 22.0 62.0 66.0 39.0 80003291.0
1846 6235.0 41477 l1 PP0 6.0 2.0 1.0 1.0 1.0 0.0 14.0 55.0 76.0 56.0 80005134.0
1864 6235.0 41470 l1 PP2 0.0 13.0 1.0 1.0 1.0 0.0 21.0 74.0 96.0 68.0 80000875.0
1896 6235.0 41470 l1 PP2 0.0 45.0 1.0 1.0 1.0 0.0 39.0 137.0 172.0 117.0 80004357.0
1910 6235.0 41470 l1 PP2 0.0 59.0 1.0 1.0 1.0 0.0 9.0 47.0 72.0 54.0 80006748.0
1922 6235.0 41470 l1 PP2 1.0 6.0 1.0 1.0 1.0 0.0 16.0 84.0 128.0 98.0 80001532.0
1987 6235.0 41470 l1 PP2 2.0 23.0 1.0 1.0 1.0 0.0 35.0 118.0 143.0 95.0 80003891.0
2077 6235.0 41470 l1 PP2 3.0 52.0 1.0 1.0 1.0 0.0 18.0 100.0 154.0 120.0 80007782.0
2096 6235.0 41470 l1 PP2 4.0 17.0 1.0 1.0 1.0 0.0 30.0 84.0 90.0 54.0 80006141.0
2119 6235.0 41470 l1 PP2 6.0 2.0 1.0 1.0 1.0 0.0 12.0 47.0 67.0 49.0 80000768.0
2184 6235.0 41470 l1 PP1 3.0 2.0 1.0 1.0 1.0 0.0 7.0 48.0 85.0 74.0 80000192.0
2242 6235.0 41470 l1 PP1 5.0 2.0 1.0 1.0 1.0 0.0 53.0 134.0 137.0 80.0 80000468.0
2255 6235.0 41470 l1 PP1 5.0 15.0 1.0 1.0 1.0 0.0 14.0 78.0 119.0 91.0 80003980.0
2300 6235.0 41470 l1 PP1 6.0 22.0 1.0 1.0 1.0 0.0 5.0 62.0 145.0 144.0 80001227.0
2369 6235.0 41470 l1 PP1 7.0 5.0 1.0 1.0 1.0 0.0 14.0 68.0 98.0 73.0 80000599.0
2502 6235.0 41454 l1 PP2 0.0 33.0 1.0 1.0 1.0 0.0 43.0 111.0 114.0 66.0 80003000.0
2616 6235.0 41454 l1 PP2 1.0 74.0 1.0 1.0 1.0 0.0 6.0 47.0 82.0 69.0 80005185.0
2685 6235.0 41454 l1 PP2 3.0 8.0 1.0 1.0 1.0 0.0 12.0 59.0 90.0 71.0 80000880.0
2694 6235.0 41454 l1 PP2 3.0 17.0 1.0 1.0 1.0 0.0 5.0 85.0 195.0 188.0 80002470.0
2710 6235.0 41454 l1 PP2 3.0 33.0 1.0 1.0 1.0 0.0 13.0 112.0 210.0 182.0 80006412.0
2747 6235.0 41454 l1 PP2 4.0 25.0 1.0 1.0 1.0 0.0 7.0 56.0 111.0 103.0 80002856.0
2767 6235.0 41454 l1 PP2 5.0 7.0 1.0 1.0 1.0 0.0 15.0 54.0 69.0 47.0 80002696.0
2808 6235.0 41454 l1 PP3 4.0 2.0 1.0 1.0 1.0 0.0 58.0 159.0 172.0 104.0 80006066.0
2832 6235.0 41454 l1 PP1 2.0 6.0 1.0 1.0 1.0 0.0 8.0 102.0 210.0 191.0 80002362.0
2853 6235.0 41454 l1 PP1 3.0 12.0 1.0 1.0 1.0 0.0 24.0 153.0 251.0 204.0 80001166.0
2898 6235.0 41454 l1 PP1 4.0 9.0 1.0 1.0 1.0 0.0 8.0 56.0 91.0 72.0 80001166.0
2902 6235.0 41454 l1 PP1 4.0 13.0 1.0 1.0 1.0 0.0 11.0 63.0 96.0 74.0 80001314.0
2968 6235.0 41454 l1 PP1 5.0 21.0 1.0 1.0 1.0 0.0 9.0 43.0 68.0 56.0 80003955.0
2999 6235.0 41454 l1 PP1 5.0 52.0 1.0 1.0 1.0 0.0 55.0 155.0 169.0 101.0 80006688.0
3011 6235.0 41454 l1 PP1 6.0 2.0 1.0 1.0 1.0 0.0 6.0 60.0 122.0 114.0 80000070.0
3069 6235.0 41454 l1 PP1 6.0 60.0 1.0 1.0 1.0 0.0 41.0 122.0 140.0 90.0 80005908.0
3082 6235.0 41454 l1 PP1 6.0 73.0 1.0 1.0 1.0 0.0 47.0 130.0 140.0 84.0 80007152.0
3086 6235.0 41454 l1 PP1 7.0 2.0 1.0 1.0 1.0 0.0 9.0 75.0 133.0 114.0 80000063.0
3113 6235.0 41454 l1 PP1 7.0 29.0 1.0 1.0 1.0 0.0 39.0 104.0 112.0 67.0 80002399.0
3155 6235.0 41454 l1 PP1 7.0 71.0 1.0 1.0 1.0 0.0 25.0 65.0 66.0 37.0 80007152.0
3181 6235.0 41454 l1 PP0 3.0 3.0 1.0 1.0 1.0 0.0 4.0 47.0 107.0 106.0 80001368.0
